ENSMUSG00000000031
ENSMUSG00000009646
ENSMUSG00000009681
ENSMUSG00000009741
ENSMUSG00000009772
ENSMUSG00000009828
ENSMUSG00000009863
ENSMUSG00000009927
ENSMUSG00000009995
ENSMUSG00000010045
ENSMUSG00000010047
ENSMUSG00000010048
ENSMUSG00000010051
ENSMUSG00000010054
ENSMUSG00000010057
ENSMUSG00000010097
ENSMUSG00000010110
ENSMUSG00000010154
ENSMUSG00000010205
ENSMUSG00000010290
ENSMUSG00000010307
ENSMUSG00000010342
ENSMUSG00000010358
ENSMUSG00000010362
ENSMUSG00000010406
ENSMUSG00000010517
ENSMUSG00000010554
ENSMUSG00000010607
ENSMUSG00000010608
ENSMUSG00000010663
ENSMUSG00000010760
ENSMUSG00000010830
ENSMUSG00000010911
ENSMUSG00000010936
ENSMUSG00000011096
ENSMUSG00000011148
ENSMUSG00000011179
ENSMUSG00000011256
ENSMUSG00000011263
ENSMUSG00000011267
ENSMUSG00000011306
ENSMUSG00000011427
ENSMUSG00000011658
ENSMUSG00000011751
ENSMUSG00000011752
ENSMUSG00000011832
ENSMUSG00000011837
ENSMUSG00000011877
ENSMUSG00000011958
ENSMUSG00000012076
ENSMUSG00000012117
ENSMUSG00000012126
ENSMUSG00000012405
ENSMUSG00000012422
ENSMUSG00000012428
ENSMUSG00000012429
ENSMUSG00000012443
ENSMUSG00000012535
ENSMUSG00000012609
ENSMUSG00000012819
ENSMUSG00000012848
ENSMUSG00000013033
ENSMUSG00000013089
ENSMUSG00000013275
ENSMUSG00000013495
ENSMUSG00000013593
ENSMUSG00000013622
ENSMUSG00000013629
ENSMUSG00000013646
ENSMUSG00000013663
ENSMUSG00000013736
ENSMUSG00000013878
ENSMUSG00000013928
ENSMUSG00000013973
ENSMUSG00000013974
ENSMUSG00000014074
ENSMUSG00000014077
ENSMUSG00000014177
ENSMUSG00000014232
ENSMUSG00000014245
ENSMUSG00000014303
ENSMUSG00000014313
ENSMUSG00000014353
ENSMUSG00000014361
ENSMUSG00000014504
ENSMUSG00000014547
ENSMUSG00000014554
ENSMUSG00000014668
ENSMUSG00000014763
ENSMUSG00000014767
ENSMUSG00000014776
ENSMUSG00000014786
ENSMUSG00000014791
ENSMUSG00000014856
ENSMUSG00000014859
ENSMUSG00000014873
ENSMUSG00000014907
ENSMUSG00000014932
ENSMUSG00000014956
ENSMUSG00000014959
ENSMUSG00000015002
ENSMUSG00000015013
ENSMUSG00000015016
ENSMUSG00000015053
ENSMUSG00000015085
ENSMUSG00000015092
ENSMUSG00000015095
ENSMUSG00000015126
ENSMUSG00000015127
ENSMUSG00000015149
ENSMUSG00000015176
ENSMUSG00000015189
ENSMUSG00000015214
ENSMUSG00000015217
ENSMUSG00000015247
ENSMUSG00000015291
ENSMUSG00000015312
ENSMUSG00000015337
ENSMUSG00000015342
ENSMUSG00000015354
ENSMUSG00000015355
ENSMUSG00000015357
ENSMUSG00000015363
ENSMUSG00000015396
ENSMUSG00000015405
ENSMUSG00000015461
ENSMUSG00000015467
ENSMUSG00000015468
ENSMUSG00000015476
ENSMUSG00000015488
ENSMUSG00000015501
ENSMUSG00000015522
ENSMUSG00000015536
ENSMUSG00000015568
ENSMUSG00000015597
ENSMUSG00000015647
ENSMUSG00000015656
ENSMUSG00000015671
ENSMUSG00000015714
ENSMUSG00000015733
ENSMUSG00000015749
ENSMUSG00000015750
ENSMUSG00000015757
ENSMUSG00000015804
ENSMUSG00000015846
ENSMUSG00000015854
ENSMUSG00000015880
ENSMUSG00000015889
ENSMUSG00000015932
ENSMUSG00000015937
ENSMUSG00000015942
ENSMUSG00000015943
ENSMUSG00000015944
ENSMUSG00000015970
ENSMUSG00000015971
ENSMUSG00000016024
ENSMUSG00000016206
ENSMUSG00000016239
ENSMUSG00000016253
ENSMUSG00000016257
ENSMUSG00000016308
ENSMUSG00000016319
ENSMUSG00000016344
ENSMUSG00000016409
ENSMUSG00000016487
ENSMUSG00000016494
ENSMUSG00000016496
ENSMUSG00000016503
ENSMUSG00000016541
ENSMUSG00000016619
ENSMUSG00000016756
ENSMUSG00000016758
ENSMUSG00000016831
ENSMUSG00000016833
ENSMUSG00000016918
ENSMUSG00000016921
ENSMUSG00000016933
ENSMUSG00000016940
ENSMUSG00000017009
ENSMUSG00000017057
ENSMUSG00000017119
ENSMUSG00000017167
ENSMUSG00000017188
ENSMUSG00000017221
ENSMUSG00000017264
ENSMUSG00000017299
ENSMUSG00000017309
ENSMUSG00000017344
ENSMUSG00000017390
ENSMUSG00000017404
ENSMUSG00000017405
ENSMUSG00000017418
ENSMUSG00000017421
ENSMUSG00000017428
ENSMUSG00000017446
ENSMUSG00000017478
ENSMUSG00000017493
ENSMUSG00000017499
ENSMUSG00000017548
ENSMUSG00000017550
ENSMUSG00000017670
ENSMUSG00000017679
ENSMUSG00000017686
ENSMUSG00000017688
ENSMUSG00000017715
ENSMUSG00000017716
ENSMUSG00000017718
ENSMUSG00000017721
ENSMUSG00000017723
ENSMUSG00000017756
ENSMUSG00000017760
ENSMUSG00000017764
ENSMUSG00000017765
ENSMUSG00000017774
ENSMUSG00000017776
ENSMUSG00000017781
ENSMUSG00000017801
ENSMUSG00000017802
ENSMUSG00000017831
ENSMUSG00000017837
ENSMUSG00000017843
ENSMUSG00000017858
ENSMUSG00000017861
ENSMUSG00000017868
ENSMUSG00000017897
ENSMUSG00000017950
ENSMUSG00000017999
ENSMUSG00000018001
ENSMUSG00000018008
ENSMUSG00000018012
ENSMUSG00000018042
ENSMUSG00000018102
ENSMUSG00000018143
ENSMUSG00000018167
ENSMUSG00000018189
ENSMUSG00000018209
ENSMUSG00000018238
ENSMUSG00000018239
ENSMUSG00000018286
ENSMUSG00000018293
ENSMUSG00000018326
ENSMUSG00000018339
ENSMUSG00000018347
ENSMUSG00000018372
ENSMUSG00000018377
ENSMUSG00000018378
ENSMUSG00000018379
ENSMUSG00000018387
ENSMUSG00000018395
ENSMUSG00000018398
ENSMUSG00000018401
ENSMUSG00000018411
ENSMUSG00000018415
ENSMUSG00000018449
ENSMUSG00000018459
ENSMUSG00000018476
ENSMUSG00000018500
ENSMUSG00000018548
ENSMUSG00000018559
ENSMUSG00000018567
ENSMUSG00000018572
ENSMUSG00000018583
ENSMUSG00000018593
ENSMUSG00000018599
ENSMUSG00000018604
ENSMUSG00000018654
ENSMUSG00000018661
ENSMUSG00000018666
ENSMUSG00000018672
ENSMUSG00000018707
ENSMUSG00000018740
ENSMUSG00000018750
ENSMUSG00000018752
ENSMUSG00000018765
ENSMUSG00000018776
ENSMUSG00000018796
ENSMUSG00000018809
ENSMUSG00000018819
ENSMUSG00000018846
ENSMUSG00000018858
ENSMUSG00000018882
ENSMUSG00000018899
ENSMUSG00000018906
ENSMUSG00000018909
ENSMUSG00000018919
ENSMUSG00000018923
ENSMUSG00000018930
ENSMUSG00000018932
ENSMUSG00000018965
ENSMUSG00000018983
ENSMUSG00000018995
ENSMUSG00000019039
ENSMUSG00000019054
ENSMUSG00000019080
ENSMUSG00000019082
ENSMUSG00000019087
ENSMUSG00000019132
ENSMUSG00000019139
ENSMUSG00000019143
ENSMUSG00000019158
ENSMUSG00000019179
ENSMUSG00000019188
ENSMUSG00000019189
ENSMUSG00000019194
ENSMUSG00000019232
ENSMUSG00000019261
ENSMUSG00000019278
ENSMUSG00000019295
ENSMUSG00000019297
ENSMUSG00000019302
ENSMUSG00000019312
ENSMUSG00000019320
ENSMUSG00000019326
ENSMUSG00000019368
ENSMUSG00000019428
ENSMUSG00000019432
ENSMUSG00000019433
ENSMUSG00000019437
ENSMUSG00000019461
ENSMUSG00000019478
ENSMUSG00000019487
ENSMUSG00000019494
ENSMUSG00000019505
ENSMUSG00000019518
ENSMUSG00000019558
ENSMUSG00000019564
ENSMUSG00000019659
ENSMUSG00000019710
ENSMUSG00000019715
ENSMUSG00000019726
ENSMUSG00000019734
ENSMUSG00000019738
ENSMUSG00000019761
ENSMUSG00000019762
ENSMUSG00000019777
ENSMUSG00000019779
ENSMUSG00000019794
ENSMUSG00000019802
ENSMUSG00000019804
ENSMUSG00000019808
ENSMUSG00000019818
ENSMUSG00000019823
ENSMUSG00000019826
ENSMUSG00000019831
ENSMUSG00000019837
ENSMUSG00000019841
ENSMUSG00000019842
ENSMUSG00000019843
ENSMUSG00000019845
ENSMUSG00000019846
ENSMUSG00000019849
ENSMUSG00000019851
ENSMUSG00000019854
ENSMUSG00000019857
ENSMUSG00000019864
ENSMUSG00000019872
ENSMUSG00000019878
ENSMUSG00000019883
ENSMUSG00000019889
ENSMUSG00000019891
ENSMUSG00000019897
ENSMUSG00000019906
ENSMUSG00000019907
ENSMUSG00000019916
ENSMUSG00000019920
ENSMUSG00000019923
ENSMUSG00000019929
ENSMUSG00000019943
ENSMUSG00000019944
ENSMUSG00000019951
ENSMUSG00000019952
ENSMUSG00000019960
ENSMUSG00000019966
ENSMUSG00000019969
ENSMUSG00000019971
ENSMUSG00000019975
ENSMUSG00000019977
ENSMUSG00000019978
ENSMUSG00000019984
ENSMUSG00000019986
ENSMUSG00000019992
ENSMUSG00000019996
ENSMUSG00000019997
ENSMUSG00000019998
ENSMUSG00000020009
ENSMUSG00000020010
ENSMUSG00000020015
ENSMUSG00000020017
ENSMUSG00000020019
ENSMUSG00000020021
ENSMUSG00000020022
ENSMUSG00000020024
ENSMUSG00000020034
ENSMUSG00000020044
ENSMUSG00000020051
ENSMUSG00000020053
ENSMUSG00000020056
ENSMUSG00000020064
ENSMUSG00000020070
ENSMUSG00000020072
ENSMUSG00000020085
ENSMUSG00000020087
ENSMUSG00000020088
ENSMUSG00000020089
ENSMUSG00000020098
ENSMUSG00000020101
ENSMUSG00000020105
ENSMUSG00000020109
ENSMUSG00000020111
ENSMUSG00000020122
ENSMUSG00000020131
ENSMUSG00000020132
ENSMUSG00000020134
ENSMUSG00000020149
ENSMUSG00000020150
ENSMUSG00000020151
ENSMUSG00000020153
ENSMUSG00000020154
ENSMUSG00000020156
ENSMUSG00000020160
ENSMUSG00000020175
ENSMUSG00000020176
ENSMUSG00000020180
ENSMUSG00000020183
ENSMUSG00000020185
ENSMUSG00000020186
ENSMUSG00000020189
ENSMUSG00000020205
ENSMUSG00000020211
ENSMUSG00000020212
ENSMUSG00000020218
ENSMUSG00000020224
ENSMUSG00000020225
ENSMUSG00000020232
ENSMUSG00000020255
ENSMUSG00000020257
ENSMUSG00000020260
ENSMUSG00000020261
ENSMUSG00000020265
ENSMUSG00000020267
ENSMUSG00000020271
ENSMUSG00000020272
ENSMUSG00000020280
ENSMUSG00000020287
ENSMUSG00000020289
ENSMUSG00000020290
ENSMUSG00000020300
ENSMUSG00000020307
ENSMUSG00000020308
ENSMUSG00000020319
ENSMUSG00000020325
ENSMUSG00000020328
ENSMUSG00000020346
ENSMUSG00000020349
ENSMUSG00000020357
ENSMUSG00000020359
ENSMUSG00000020363
ENSMUSG00000020364
ENSMUSG00000020366
ENSMUSG00000020372
ENSMUSG00000020376
ENSMUSG00000020386
ENSMUSG00000020389
ENSMUSG00000020397
ENSMUSG00000020399
ENSMUSG00000020400
ENSMUSG00000020402
ENSMUSG00000020407
ENSMUSG00000020409
ENSMUSG00000020412
ENSMUSG00000020424
ENSMUSG00000020429
ENSMUSG00000020430
ENSMUSG00000020440
ENSMUSG00000020453
ENSMUSG00000020454
ENSMUSG00000020455
ENSMUSG00000020456
ENSMUSG00000020458
ENSMUSG00000020459
ENSMUSG00000020463
ENSMUSG00000020464
ENSMUSG00000020467
ENSMUSG00000020473
ENSMUSG00000020476
ENSMUSG00000020484
ENSMUSG00000020485
ENSMUSG00000020492
ENSMUSG00000020513
ENSMUSG00000020514
ENSMUSG00000020515
ENSMUSG00000020519
ENSMUSG00000020520
ENSMUSG00000020521
ENSMUSG00000020522
ENSMUSG00000020525
ENSMUSG00000020527
ENSMUSG00000020532
ENSMUSG00000020536
ENSMUSG00000020537
ENSMUSG00000020544
ENSMUSG00000020549
ENSMUSG00000020561
ENSMUSG00000020564
ENSMUSG00000020570
ENSMUSG00000020571
ENSMUSG00000020572
ENSMUSG00000020576
ENSMUSG00000020580
ENSMUSG00000020585
ENSMUSG00000020589
ENSMUSG00000020590
ENSMUSG00000020592
ENSMUSG00000020594
ENSMUSG00000020604
ENSMUSG00000020605
ENSMUSG00000020608
ENSMUSG00000020609
ENSMUSG00000020610
ENSMUSG00000020611
ENSMUSG00000020612
ENSMUSG00000020621
ENSMUSG00000020623
ENSMUSG00000020629
ENSMUSG00000020630
ENSMUSG00000020638
ENSMUSG00000020639
ENSMUSG00000020640
ENSMUSG00000020649
ENSMUSG00000020653
ENSMUSG00000020656
ENSMUSG00000020657
ENSMUSG00000020661
ENSMUSG00000020668
ENSMUSG00000020669
ENSMUSG00000020674
ENSMUSG00000020677
ENSMUSG00000020679
ENSMUSG00000020680
ENSMUSG00000020681
ENSMUSG00000020689
ENSMUSG00000020691
ENSMUSG00000020695
ENSMUSG00000020697
ENSMUSG00000020700
ENSMUSG00000020705
ENSMUSG00000020707
ENSMUSG00000020708
ENSMUSG00000020709
ENSMUSG00000020716
ENSMUSG00000020719
ENSMUSG00000020720
ENSMUSG00000020721
ENSMUSG00000020728
ENSMUSG00000020733
ENSMUSG00000020739
ENSMUSG00000020741
ENSMUSG00000020744
ENSMUSG00000020747
ENSMUSG00000020755
ENSMUSG00000020758
ENSMUSG00000020770
ENSMUSG00000020775
ENSMUSG00000020777
ENSMUSG00000020778
ENSMUSG00000020781
ENSMUSG00000020782
ENSMUSG00000020783
ENSMUSG00000020788
ENSMUSG00000020790
ENSMUSG00000020794
ENSMUSG00000020803
ENSMUSG00000020808
ENSMUSG00000020817
ENSMUSG00000020818
ENSMUSG00000020821
ENSMUSG00000020823
ENSMUSG00000020827
ENSMUSG00000020829
ENSMUSG00000020834
ENSMUSG00000020843
ENSMUSG00000020849
ENSMUSG00000020850
ENSMUSG00000020859
ENSMUSG00000020864
ENSMUSG00000020869
ENSMUSG00000020873
ENSMUSG00000020877
ENSMUSG00000020884
ENSMUSG00000020888
ENSMUSG00000020893
ENSMUSG00000020894
ENSMUSG00000020895
ENSMUSG00000020897
ENSMUSG00000020898
ENSMUSG00000020900
ENSMUSG00000020901
ENSMUSG00000020903
ENSMUSG00000020918
ENSMUSG00000020935
ENSMUSG00000020936
ENSMUSG00000020952
ENSMUSG00000020955
ENSMUSG00000020978
ENSMUSG00000020994
ENSMUSG00000021000
ENSMUSG00000021018
ENSMUSG00000021025
ENSMUSG00000021033
ENSMUSG00000021036
ENSMUSG00000021037
ENSMUSG00000021040
ENSMUSG00000021044
ENSMUSG00000021065
ENSMUSG00000021066
ENSMUSG00000021072
ENSMUSG00000021076
ENSMUSG00000021091
ENSMUSG00000021102
ENSMUSG00000021111
ENSMUSG00000021112
ENSMUSG00000021113
ENSMUSG00000021115
ENSMUSG00000021116
ENSMUSG00000021120
ENSMUSG00000021125
ENSMUSG00000021133
ENSMUSG00000021134
ENSMUSG00000021136
ENSMUSG00000021140
ENSMUSG00000021143
ENSMUSG00000021144
ENSMUSG00000021171
ENSMUSG00000021177
ENSMUSG00000021178
ENSMUSG00000021192
ENSMUSG00000021193
ENSMUSG00000021203
ENSMUSG00000021207
ENSMUSG00000021209
ENSMUSG00000021210
ENSMUSG00000021213
ENSMUSG00000021218
ENSMUSG00000021222
ENSMUSG00000021226
ENSMUSG00000021228
ENSMUSG00000021235
ENSMUSG00000021241
ENSMUSG00000021243
ENSMUSG00000021244
ENSMUSG00000021248
ENSMUSG00000021250
ENSMUSG00000021254
ENSMUSG00000021258
ENSMUSG00000021259
ENSMUSG00000021260
ENSMUSG00000021262
ENSMUSG00000021264
ENSMUSG00000021268
ENSMUSG00000021271
ENSMUSG00000021275
ENSMUSG00000021277
ENSMUSG00000021278
ENSMUSG00000021280
ENSMUSG00000021281
ENSMUSG00000021282
ENSMUSG00000021286
ENSMUSG00000021287
ENSMUSG00000021288
ENSMUSG00000021294
ENSMUSG00000021298
ENSMUSG00000021318
ENSMUSG00000021322
ENSMUSG00000021326
ENSMUSG00000021335
ENSMUSG00000021340
ENSMUSG00000021360
ENSMUSG00000021361
ENSMUSG00000021366
ENSMUSG00000021367
ENSMUSG00000021379
ENSMUSG00000021385
ENSMUSG00000021388
ENSMUSG00000021390
ENSMUSG00000021392
ENSMUSG00000021395
ENSMUSG00000021400
ENSMUSG00000021408
