,lod,A_J.39,C57BL_6J.39,129S1_SvImJ.39,NOD_ShiLtJ.39,NZO_HlLtJ.39,CAST_EiJ.39,PWK_PhJ.39,WSB_EiJ.39,pred_mean,pearson_corr,spearman_corr
ENSMUSG00000092216,2.99996944973323,-0.0040434840002019,-0.0279594779693912,-0.0100203046697072,0.0543078129379468,0.0322389295119336,-0.0057522971749026,-0.108797289507249,0.0700261108715701,0.13077658375,0.3977379521956756,0.4047619047619048
ENSMUSG00000018861,24.5749881604267,0.278860447184378,0.103929078583127,-0.035460643729639,-0.134151770575379,-0.118557472899269,-0.180523250597988,0.105420878177046,-0.0195172661422713,0.1309166525,0.541353760122045,0.4523809523809524
ENSMUSG00000040963,56.470794016683,-0.186830340635092,-0.173112245762274,-0.159838058680535,-0.221980099404739,-0.0621788230338698,0.30168911822329,0.130065915966865,0.372184533326358,225.0373725,0.9824677896561427,0.9285714285714287
ENSMUSG00000039686,8.10299921231662,0.045588173673865,0.0429899995324305,-0.0031363315958223,0.0529076157645729,-0.0742135276116915,-0.104366277679654,-0.075288449309145,0.115518797225448,0.037291206,-0.4106373847214821,-0.5476190476190477
ENSMUSG00000059897,6.39051714443087,-0.0031550445548065,0.0631204465376483,-0.0765695725502962,0.0885564275590154,0.0212547596246653,-0.200682440054199,0.0374723975504327,0.0700030258875417,6.3359513625,0.6716750775598849,0.261904761904762
ENSMUSG00000101476,12.0995894376452,0.0668815871609292,-0.180602984726682,0.0825045840440843,0.0982517001526375,0.0319062897921043,-0.107779420219125,-0.165108748316173,0.173946992112225,0.012378481187499998,0.16051626354792475,0.023809523809523815
ENSMUSG00000087373,17.1850463574213,-0.0094673824361617,-0.142472711975093,0.0291902294516495,0.0384064451147346,0.209616025188083,-0.138921037726301,-0.167355788176255,0.18100422055934,0.099932251125,-0.1456164492377557,-0.2380952380952381
ENSMUSG00000024357,158.278331321889,0.296233798177408,0.29132144177853,0.300174732077508,-0.209028952299118,0.249322627087066,-0.215693007975496,-0.947323864174955,0.234993225329063,0.1866204925,-0.570369068647469,0.04761904761904763
ENSMUSG00000078864,164.037683014678,-0.692791800272957,-0.782775234396761,-0.766586972243439,-0.678763077710413,-0.724906165102716,2.8692279729506,0.788366878177177,-0.0117716014014881,0.11905283475,0.46953758694000064,0.3333333333333334
ENSMUSG00000031537,5.61066674314981,-0.0238958771068116,0.0030070692972561,0.064672113241075,-0.0083861333436825,0.024993339650516,-0.0386558365580729,-0.0598674699872461,0.0381327948069607,0.06717611300000001,0.5971335646974598,0.6190476190476191
ENSMUSG00000026333,42.5575316623599,0.434031124866824,0.492518739065609,-0.0983183453299681,0.0528859972296054,0.402368505600359,-0.522804124028429,-0.582132493606972,-0.178549403797025,33.229225625,-0.06227433149949745,0.09523809523809526
ENSMUSG00000005124,40.238578588033,-0.183045536724699,0.36373959051995,0.14653014162183,-0.190079203793388,0.29861513373316,-0.411590793180864,-0.390221193393872,0.366051861217885,0.092471663875,-0.5662798822795472,-0.6190476190476191
ENSMUSG00000021374,4.46682848992505,-0.0281083382623475,0.0041616677772218,0.0429094611708329,-0.0187960857532481,-0.0931809182881693,-0.0190549624443008,0.0644326298967002,0.0476365459033072,0.067738596375,0.23093978727897518,0.4761904761904762
ENSMUSG00000018339,7.28549472850879,-0.0337992383109675,0.0491174562801397,0.0022846392542472,-0.0425887403251206,0.238836653086757,-0.372179355964192,0.016522272955541,0.14180631302359,0.046735625375000006,-0.14648797323741214,-0.07142857142857144
ENSMUSG00000016528,18.6364438475043,0.0363720385755375,0.0603966132618154,0.0729219196848749,0.106390571714368,0.0124906139149861,-0.209121253064064,-0.208493220104126,0.129042716016608,0.11555582,0.3830448731376406,0.5952380952380953
ENSMUSG00000025862,3.18039732574528,-0.0465100293124205,0.0632552538367186,0.0553146692993138,0.0231895798635087,0.0358394559833091,0.032658125684339,-0.0697708764763458,-0.0939761788784157,0.944518865,-0.28371254186157413,-0.3333333333333334
ENSMUSG00000037601,104.07854464969,0.443820918846733,0.0234946079868799,-0.269229690881657,-0.334590482740923,0.0350243653184652,-0.468622709871559,0.578819326745569,-0.0087163354035126,0.034933323,0.08775781951018025,0.023809523809523815
ENSMUSG00000063838,13.0250456514408,0.0406871929966304,-0.218698962530544,-0.0479683189157223,0.264351505976628,-0.223980901170497,0.0639051049184989,-0.251508227943481,0.373212606668488,0.08962009025,0.36266918846589324,0.261904761904762
ENSMUSG00000057098,2.07718594914381,0.0490259424127197,0.0617687038112296,-0.0897338480724406,0.0671503524433827,-0.0296312803547725,0.0294230214234048,-0.102193848443182,0.0141909567796565,0.6275569625,0.1795876815252605,0.523809523809524
ENSMUSG00000037366,11.1780896911138,0.0085980617602476,0.146679330740932,-0.0558928031635091,-0.067034442437917,0.136182876135313,-0.0309938717727398,-0.0589949833361469,-0.0785441679261822,15.556814175,0.6912312214342489,0.6904761904761906
ENSMUSG00000029486,7.36708973971377,-0.0834562013004945,-0.051089526138286,-0.0765437584901303,-0.0051699472935133,-0.0328581499563505,0.0646547216837199,0.235786880363285,-0.0513240188682271,0.19725000999999998,-0.8810029186138768,-0.7619047619047621
ENSMUSG00000032849,4.82449124103345,0.0069604356864498,0.224681705708941,0.117099517513385,0.150234696801451,0.0037170673416593,-0.191201686215207,-0.16016461271033,-0.151327124126345,0.022019575125000003,-0.38582568864366473,-0.4761904761904762
ENSMUSG00000004791,2.12280950137922,0.0548299650659878,0.0329598882314652,-0.0158658563117635,0.0092751114085762,-0.0780542491681331,0.0453994558589903,-0.0690511897647017,0.0205068746795796,0.027868621875,-0.2768144774196825,-0.2380952380952381
ENSMUSG00000050022,39.8421426571316,0.0091363809599585,-0.0720878455715441,-0.0388595583133302,0.0404581666916108,-0.0045831133165661,-0.427010211189839,-0.306457982839736,0.799404163579444,0.06775199875,-0.3254742057516509,-0.2380952380952381
ENSMUSG00000027804,5.43026202264513,0.0313848197336597,-0.0225301777551774,-0.0614569554162081,0.0434569158631692,0.129401250716858,-0.0947107123676449,-0.0159891043600826,-0.0095560364145761,158.0000325,-0.371717944342077,0.2380952380952381
ENSMUSG00000006281,27.1360854441139,0.0730294389829869,-0.134951648267007,0.168387290549187,-0.0852718225162761,0.0664346996895464,-0.27512817009535,0.105987952504888,0.081512259152019,0.053821766625,0.2402823577297484,0.0
ENSMUSG00000021951,41.7219666417644,0.0007936739216454,-0.0311981724188897,0.0357976112590617,0.0564174892074067,-0.0355255660004374,-0.514864309437654,0.0018909800326163,0.486688293436245,0.03913149775,0.9147900253316118,0.4047619047619048
ENSMUSG00000050666,6.77079391040485,-0.0586898442783195,0.0170793650076337,-0.0435419280555873,-0.0290114387599409,-0.111986472352483,-0.0286705307186121,0.0784467208837656,0.176374128273547,1.900478295,-0.5919447050643768,-0.3333333333333334
ENSMUSG00000021139,6.17217577725393,0.0318594499489819,0.0848212039519076,0.0390552318321156,0.0037727353195968,-0.0088340233627235,-0.119130952403092,-0.0980818646899877,0.0665382194032009,0.0244170185,0.28941222914647224,-0.11904761904761905
ENSMUSG00000023235,11.1982040098053,0.0916889118889728,0.035025987627602,-0.0940532040460536,0.101897825819931,-0.12986713556624,0.155223437305503,-0.0453830346558437,-0.114532788373868,27.944894875,0.5077558202610882,0.38095238095238104
ENSMUSG00000024095,3.53445828859378,-0.0157810590565752,-0.0272613787504454,0.0159697412782442,0.0055084421297042,-0.0809814145448673,-0.0119593298715888,0.0697407364097771,0.0447642624057458,0.031082720750000004,-0.0036694391355044298,0.2380952380952381
ENSMUSG00000061288,5.63204079195626,0.0712101247860328,0.0888769684672877,0.0567794553061205,-0.0748834544155663,0.110845274017418,-0.174054474744819,-0.0267966258046481,-0.0519772676118286,223.31131,-0.04711694269201425,0.09523809523809526
ENSMUSG00000025189,59.2588287336234,-0.409244201982263,0.186850983486949,-0.242216443023808,-0.306870527673958,-0.227055706923547,1.29644758055995,-0.0219456522526782,-0.275966032190642,0.09302192875,-0.817246397427244,-0.5714285714285715
ENSMUSG00000020955,93.6593998161953,0.268528530224678,0.283097888523182,-0.211290297267043,0.258492287870057,0.278813712746079,-0.233018272178331,-0.234727305504554,-0.409896544414067,0.07588241700000001,-0.8548928911267313,-0.7619047619047621
ENSMUSG00000043165,2.10858095008811,0.0333810263881142,0.0558170972462539,0.0511475044114462,-0.0401773045934295,-0.0610048005005712,-0.110903777350641,0.0530217676854532,0.0187184867133707,0.024946557624999997,0.7769665974627925,0.4761904761904762
ENSMUSG00000020010,149.516302266433,-0.966972749359291,1.59861059486235,1.28469390155298,-0.448521994384336,1.4389964113393,-0.0447037066262954,-1.50104655529053,-1.36105590209416,33.7486555,0.698211770685405,0.6666666666666669
ENSMUSG00000023892,1.99915669997122,-0.033540706397055,0.0350624249311711,-0.0539038804389893,0.0293643313777689,0.108869047736842,-0.097003773028538,8.24649513333497e-05,0.0110700908674701,8.1311588875,0.37567127901101244,0.6190476190476191
ENSMUSG00000035168,17.2724770539158,-0.116071337628453,-0.0932736885223608,0.176415129392334,-0.0456709898415042,-0.0670570410006608,0.193851256841164,-0.0895630673005385,0.0413697380600144,49.743229750000005,-0.15744118867908946,-0.1666666666666667
ENSMUSG00000000739,33.7319195792754,0.763966857607143,-0.0995606480687936,0.171291905695123,0.0776757186162165,-0.0730943040083734,-2.28094458923854,1.7255603953869,-0.284895335989676,0.0061453826875,0.06487307965508245,-0.09523809523809526
ENSMUSG00000067787,13.1866727901267,-0.0219708972186972,0.0497830958621641,0.003390782521107,0.0425219641315557,-0.0137950677131471,0.165587051334622,-0.310168100270477,0.084651171352867,0.024737561499999998,-0.09366560422355442,-0.4523809523809524
ENSMUSG00000056413,6.21701081260213,-0.0984083274712413,-0.1123499750425,-0.0567496200777509,-0.0914278764441665,-0.274725290735592,0.254743387147557,0.402548080658975,-0.0236303780352802,0.09037795425,-0.3997817889508587,-0.261904761904762
ENSMUSG00000028437,15.753081128527,0.0039239921453493,-0.0255970845081013,-0.0173113178763789,0.0121834577542934,0.0158790369041153,0.0037180663703519,-0.144505976866036,0.151709826076411,76.42099625,-0.6418633237719155,-0.38095238095238104
ENSMUSG00000020284,40.5686669559358,-0.0650143034334043,-0.175027296475669,-0.131281344672413,-0.152791853423595,-0.186464497361809,0.0321665603776236,0.501796708537876,0.17661602645139,34.517379749999996,0.3090370892906544,0.3571428571428572
ENSMUSG00000046637,23.127979302973,0.206303930711935,-0.279817010611156,0.23387125345231,0.0228725578968252,0.0347404940563649,0.0946902114989188,-0.206176317349309,-0.106485119655891,0.10772776825000001,0.2226173075524364,0.04761904761904763
ENSMUSG00000028990,25.7517499173514,-0.144280624078213,-0.106520386564817,0.235409201640136,-0.162138285828625,0.246033054155195,0.080276683041653,-0.0231676477961678,-0.125611994569155,21.82113425,-0.6819652347017635,-0.7142857142857144
ENSMUSG00000011158,11.267340230693,0.0805627323067295,-0.0176729435702807,-0.0193782434467842,-0.0269903322195368,0.0146094538683812,-0.0850324674061387,-0.0629516615296097,0.116853461997239,0.06640179575,-0.5352672163691302,-0.2515015150017844
ENSMUSG00000039087,3.95490530120407,-0.0673694683009636,-0.0428532238233732,0.021737504165058,-0.0508842468277066,-0.107988541555061,0.158737229519017,0.0202684127039081,0.068352334119119,0.33998231500000003,0.7540691074021395,0.523809523809524
ENSMUSG00000061731,6.24003178116027,-0.148297988100769,-0.0181925609211522,0.0658484945395248,-0.0010516365886204,0.0235092626994984,0.0849338096172314,-0.028380771753044,0.0216313905073307,0.00853613325,-0.39614985746228515,-0.22754898976351917
ENSMUSG00000087307,3.63792389998538,0.028193378888294,-0.020081464057311,-0.0350363726946048,0.0264155054197488,-0.0612785955688322,-0.0546557903692459,0.0630861327922627,0.0533572055896894,0.03590473475,0.8091118882141285,0.7619047619047621
ENSMUSG00000024854,16.9098585910531,-0.07750193951704,-0.0839049474748403,-0.0846684015007,-0.0462559941839409,0.0090961014454595,-0.0749247994381488,0.299843829621439,0.0583161510477712,72.03835637499999,0.7021582086123855,0.09523809523809526
ENSMUSG00000022388,55.6342347722216,0.346408780828758,0.503485976849794,0.580766331601162,-0.947574460826452,0.461094265937197,-0.814674537745224,-0.782525077800714,0.65301872115548,0.029191359374999996,-0.8387332562159135,-0.6946232319096901
ENSMUSG00000024642,4.32680288047072,-0.0321785481082681,0.0463676894208298,-0.0598735485174391,0.1010769106589,-0.0755236004187285,0.123811146600739,-0.0645230699104928,-0.0391569797255471,0.02552654725,0.4340540719893552,0.3571428571428572
ENSMUSG00000032252,11.7227174512697,0.0954874369091172,0.0736945180296971,0.0390182837081294,-0.0362671727079089,-0.0770351727640737,0.139597885129552,-0.207801318965792,-0.0266944593387155,0.025670405,-0.3408947578371849,-0.09523809523809526
ENSMUSG00000085595,11.5390222797282,0.0524007739108105,0.10605073662568,-0.0955322402165564,0.0695243807415551,0.115768626550413,-0.206532899441784,-0.112827459821094,0.0711480816509784,0.0166965675,0.29506407497556164,0.2380952380952381
ENSMUSG00000023243,7.67986424720379,-0.240991428663657,0.161994377075487,-0.166704354988765,0.0843356259311498,0.161085917648643,-0.487068179081966,0.421976696533408,0.0653713455456977,0.0831206675,-0.3941810124754353,-0.30952380952380953
ENSMUSG00000015316,6.27511192951831,0.0484519663793304,-0.132420717824409,0.0636407075528833,0.083863620404439,0.0015301310042019,0.015710967666215,0.057742180539611,-0.138518855722273,0.72245968625,0.18351127101105644,-0.04761904761904763
ENSMUSG00000041747,7.0563832992344,-0.0084142747647124,-0.0098018549930234,-0.0598569528707475,0.0107635873174097,-0.0321220856895561,-0.100819361895072,0.2162036740703,-0.0159527311746022,0.0121282885625,-0.5824810984271779,-0.11904761904761905
ENSMUSG00000003282,4.62508020589996,0.0058919288061298,0.014318282014691,0.101969418781586,0.037767645347774,0.0323715278297145,0.0187131023809748,-0.250832296478005,0.0398003913171374,0.022613552625,0.46263528340628735,0.6428571428571429
ENSMUSG00000026027,27.5672824588249,-0.0782207842320339,-0.0651869481394414,0.124810358893434,0.0339848293840763,-0.177346605651849,-0.0855660992982603,0.215141978335195,0.0323832707088751,6.308597037499999,0.7955056144157585,0.7857142857142858
ENSMUSG00000049717,7.99114527698087,0.0417399482484484,0.0094763071255474,0.0864640755057895,0.0110930215457135,0.062432972848125,-0.139890507992417,-0.170454375680199,0.0991385583989963,0.0100010957,-0.9333509856944473,-0.523809523809524
ENSMUSG00000027536,77.0721973208545,-0.17721219456573,-0.21748970176937,-0.249531565010567,-0.212378633469713,-0.199261631320352,0.716412214905617,1.04167935142633,-0.702217840196212,23.25229675,0.12299943106068559,0.09523809523809526
ENSMUSG00000028051,18.368978903634,-0.553101633285188,0.0786844567613212,-0.135911655791109,0.05815432724037,-0.648190718579686,0.838279581079219,0.0747077698169818,0.287377872758098,1.54944293,0.34289644960695037,0.261904761904762
ENSMUSG00000108486,2.12113716944451,-0.0596319376624752,-0.0246078312731264,-0.0056803928485722,0.0874363126642086,0.0368183088797283,-0.0212876609994881,0.0250455535881651,-0.0380923523484391,0.13822115875,-0.4764169810916239,-0.4761904761904762
ENSMUSG00000097760,7.35988584816698,0.139962354253891,0.0515133031368453,-0.0110022683912163,0.0947412480370549,-0.0096907569235025,-0.15290701590859,-0.0766895893915391,-0.0359272748129396,0.067253147875,0.3534872734485849,0.3333333333333334
ENSMUSG00000049354,124.476304744555,0.320858515161774,0.139522606230376,-0.120872434297391,-0.0760913630278015,0.323813445397839,0.0387857794458331,-0.535556636990627,-0.09045991192,84.5709825,0.4017183032907969,-0.07142857142857144
ENSMUSG00000075304,3.03693558774267,0.108220192369997,-0.0366623195243516,-0.110594641258741,0.0119585243790681,0.0575465407236537,-0.158466249936748,0.1320269645411,-0.00402901129398,0.015683129375,0.5136256027486114,0.5149792926227014
ENSMUSG00000000957,6.64512097378748,-0.135049215629307,0.114627939303169,-0.189731238891493,0.0837623440952218,0.0306859845532212,0.200080496852472,-0.0999167612899274,-0.0044595489933509,25.033162375000003,0.5907968032342507,0.6190476190476191
ENSMUSG00000035104,20.428246952768,-0.185665541835721,0.408585988080896,-0.247539542139608,-0.0698563721495074,-0.0058668112171655,0.017691258733576,-0.0591582996888356,0.141809320216366,0.044991021750000006,0.033005185964636405,0.5000000000000001
ENSMUSG00000021546,4.23224731507993,0.0544761735998094,0.0184330505791195,-0.0206534493262804,0.0209151632347933,0.017328289806315,0.0022838348944063,-0.0874074986183739,-0.0053755641697872,0.050963381125,0.45712162986377736,0.4761904761904762
ENSMUSG00000027175,100.392362360313,-0.254301621207086,-0.54260237322295,0.624848208550304,0.807581062548206,-0.438342313215644,-0.500417728238482,-0.400179744471798,0.703414509257447,0.032799879125,-0.06173471750379664,0.19047619047619052
ENSMUSG00000060121,3.09813270129629,0.0124298643382534,-0.0433120394923119,-0.0346677593534164,0.0252942990255178,0.0185919930051739,0.129402371347094,-0.115741119113713,0.0080023902433961,97.30447950000001,-0.21062692101285868,-0.11904761904761905
ENSMUSG00000037572,16.5712488290757,0.0272177900926112,0.163233558501887,0.0250313687797306,0.133595587882323,-0.0376384567132693,-0.0540746374151384,0.0166171456497874,-0.273982356777929,0.032981746,-0.2837613929483608,-0.14285714285714288
ENSMUSG00000034595,1.78362209230647,-0.106212504693797,0.0269816139857735,-0.078875503560905,0.0237241831616384,0.0851887206834281,-0.0531801690664633,0.0966041840145895,0.0057694754757307,0.11814228237499999,0.3931482514573066,0.4285714285714286
ENSMUSG00000019935,22.6049432251968,0.139827048987343,0.261516820786817,0.12728824378385,-0.0115305345290846,0.0083235445923151,-0.711496189530287,-0.912582876528043,1.09865394243709,0.0131677894375,0.1229743662526367,0.07142857142857144
ENSMUSG00000085433,12.959378891895,0.0236912552742767,0.097022345362932,0.162266029585173,0.028366846523566,0.137862992762902,-0.188922189027597,-0.137331825237244,-0.122955455244007,0.065234093125,0.34666777181677794,0.2142857142857143
ENSMUSG00000025240,1.88844672107777,-0.0069201119467035,0.0193008516841395,-0.0062809571390936,0.0127041688876819,-0.0038535786979476,0.0194703013148061,-0.065952987702909,0.0315323136000227,117.621640625,-0.4644886003712236,0.023809523809523815
ENSMUSG00000060317,25.6502022085192,-0.062441747301099,0.101404663230882,-0.0073808766136291,-0.187960924638176,0.0836908960392133,-0.697462930860496,0.0262073194325438,0.743943600710757,0.043027171125,-0.5545665538175987,-0.8333333333333335
ENSMUSG00000056216,2.62348749064533,-0.0073007921613506,-0.0006538961239463,-0.117963137333367,0.101483741524449,-0.0226314161204026,0.015739649124777,0.0404420533962853,-0.0091162023064494,0.140129915,0.05371846062032612,0.09523809523809526
ENSMUSG00000028465,3.96679420296972,0.0279282878229203,-0.0183694689670109,-0.022547216716017,-0.0155891032958646,-0.0037517126654176,0.11619966017942,-0.0352612223565263,-0.0486092240015044,0.20419087875000003,0.20828760403919477,-0.04761904761904763
ENSMUSG00000063383,39.3316565500706,-0.208890117826293,0.284320546223201,-0.0908945244060053,0.173498279779517,-0.192050194958356,0.106660193882039,-0.437231946467814,0.36458776377371,0.04729718375,0.5195949094665431,0.4523809523809524
ENSMUSG00000087222,29.2552416467057,-0.274788189145795,-0.0948730023195896,-0.165347352438182,0.276993069794406,-0.110852327403329,0.382594948759904,-0.164608634852165,0.150881487604752,5.347261274999999,0.2617010408424398,0.6190476190476191
ENSMUSG00000093749,23.0768584071999,-0.0921758312382712,-0.0472971952922281,-0.0278336872709781,-0.056802674052709,-0.0045763043447273,0.0325542336077529,0.293782733181108,-0.0976512745899454,0.014084813624999998,0.9399026173068176,0.4761904761904762
ENSMUSG00000098905,36.7155312591215,0.0694318303310997,0.120326260465243,0.190194180967106,-0.464540372615502,-0.210232518638183,0.121512172511508,0.10687293362778,0.0664355133509495,0.008635061875,0.13194504421394707,0.1666666666666667
ENSMUSG00000073856,9.83318071710782,-0.121879938066361,-0.121002612320519,0.0217305137273147,0.0951576330286059,-0.120501117862032,0.273139331705883,-0.0656506130890566,0.0390068028761643,11.422204125,-0.16020792029751704,-0.09523809523809526
ENSMUSG00000004263,1.63266280298758,-0.0173153266654875,-0.0266185862070181,0.0565159621932896,0.0397787027981042,0.0147640542507386,0.0282274214550728,-0.102345041509222,0.0069928136845298,0.10287550625,0.8386475253413024,0.6190476190476191
ENSMUSG00000055305,7.48157512062523,0.0640811033517803,-0.0891367783283918,0.0431575724065691,0.0565538132897832,-0.154005988516221,0.0622147567233426,0.0107819519830201,0.0063535690901126,0.06783774275,-0.3957276395961979,-0.4285714285714286
ENSMUSG00000027349,12.9581492896675,0.066738910342762,-0.0280867387515151,-0.196742286368089,0.0790531628806441,-0.0153027379537587,0.0787069762171129,-0.0475345400513696,0.0631672536842167,32.11341825,0.052769686277538405,-0.3571428571428572
ENSMUSG00000028114,10.4846585067407,-0.0740296412670762,0.0498900405331852,0.0199378796382117,0.0255753853409342,-0.0042963902065871,0.0643482970082658,-0.169376318355859,0.0879507473089252,0.06582290675,0.2309456542083459,0.19047619047619052
ENSMUSG00000100931,2.94889460711811,-0.0172940594897684,-0.0637680213742362,0.0607299320741879,0.0600082366534282,0.0410466498183082,-0.0327244258290751,-0.0625868667320644,0.0145885548792215,0.020760107375,-0.5185812185892522,-0.6190476190476191
ENSMUSG00000038618,14.6777366792199,-0.0077984229217875,-0.192503761575269,-0.0458641365799277,-0.0784044269827042,-0.0362643871622765,0.165167339549617,0.234987964718162,-0.0393201690458191,138.03818375,0.6814674130667212,0.4523809523809524
ENSMUSG00000011034,21.4938265284829,-0.0485794960072266,-0.0895136724970698,-0.18423961139103,-0.297988017525054,-0.15732647219367,-0.494073420450141,0.916945173872346,0.354775516191847,1.1088260662499998,-0.3640545322755687,-0.5476190476190477
ENSMUSG00000003526,15.6129659909467,0.137760432045395,0.0646338885827316,0.139998985425526,0.129707628292268,0.031544527584991,-0.285846623879682,-0.411313646919691,0.193514808868464,0.006594360487500001,0.8465238805750428,0.523809523809524
ENSMUSG00000019927,19.4616700343101,0.109157568979303,0.0384811867986219,0.0956262110660102,0.0462006502218344,0.0566431664611748,-0.224190843895176,-0.134402310281272,0.0124843706495028,0.04275245212500001,0.8506078529761183,0.8333333333333335
ENSMUSG00000040249,2.05625412761259,-0.0557152271122483,0.0022373833742257,0.061188424686744,0.0044647422862134,-0.0025488862458651,-0.0501129961194167,0.0430301331021923,-0.002543573971856,0.40422007375,-0.5013083301560262,-0.5952380952380953
ENSMUSG00000020349,14.4620012860681,-0.0716375355998569,-0.0951422404263731,-0.0640581699776028,-0.019817960022662,-0.0238178934134279,-0.0100759885517014,0.195246985528955,0.0893028024626616,76.551328625,0.3251513115577141,0.6666666666666669
ENSMUSG00000017009,11.5810401280733,-0.0972113575998979,-0.217031118271816,-0.0338069304688116,-0.0960336695934547,0.0512047227194898,0.260019156150767,0.240545526151646,-0.107686329087926,0.1507277675,0.6638720301250806,0.6428571428571429
ENSMUSG00000020857,146.50860097328,0.784984899981355,-0.114030352546125,-0.190022323165952,-0.268503430997049,-0.22358338676948,-0.407008684829856,0.553225611373598,-0.135062333046491,0.1525073045,0.8877308763554045,0.5000000000000001
ENSMUSG00000070733,15.4070118270454,-0.0506361296660049,-0.0678486107397998,-0.0504086717485883,-0.0061521912785966,-0.0097044383549711,0.033621935094919,0.28289453310766,-0.131766426414615,0.012935575749999999,-0.4737756866458477,-0.4761904761904762
ENSMUSG00000011832,16.13134525841,-0.0530238541692878,-0.0299123298627819,0.212252697779286,0.0256148537114278,0.0015785945992412,-0.262912932268735,0.149598253448156,-0.0431952832373081,5.055216499999999,-0.23583970914947586,-0.19047619047619052
ENSMUSG00000042055,74.4925273616215,-0.0720193697531251,-0.0568557674353549,-0.188898544471867,-0.0364999124997656,-0.0607480228154333,0.0481718072341533,-0.105517228713662,0.472367038455058,40.51817487500001,0.17027007493854182,0.4285714285714286
ENSMUSG00000046607,17.7104590499938,0.30343848413389,0.0527849740946653,0.0806967607096176,-0.021932119546987,0.112926054063108,-0.0631664505723126,-0.536968738833654,0.0722210359516744,0.028322997375,0.5145691074591568,0.6666666666666669
ENSMUSG00000055782,15.0842800971154,-0.59513553059965,0.0792708079747726,-0.210938672927185,-0.455480498941871,-0.180203604914425,1.42687550538129,-0.13337991440725,0.0689919084343185,0.009591241075,0.8003215895152461,0.523809523809524
ENSMUSG00000038539,11.2946714373785,-0.0161907165313799,-0.0976201539523398,0.152930516901105,-0.193901010170894,0.239468122884006,0.150403546375223,-0.230329258198203,-0.0047610473075216,0.07963901662499999,0.5671908720896923,0.5714285714285715
ENSMUSG00000060743,8.76506563327314,-0.111077216855707,0.100524769427,0.0458908098653072,0.0634227357156405,0.123662054474407,-0.188424403763719,0.0192243473460501,-0.053223096208983,0.016739771875,0.2580230246514103,0.09523809523809526
ENSMUSG00000033249,9.86537137161947,0.123362818057243,0.0402510889990175,0.0708490219277103,0.0115229745710916,0.0717253280505883,-0.111773094539071,-0.300356127993185,0.0944179909266083,11.342208875,-0.8055843313380333,-0.4047619047619048
ENSMUSG00000020154,7.44507005957349,0.0361260812787627,0.133293379496191,0.0490645930766647,0.0555093767618668,-0.0253710769604947,-0.103562063436057,-0.239601922266422,0.0945416320494878,6.9538080875,-0.7721996081369489,-0.38095238095238104
ENSMUSG00000034610,51.6158239620169,-0.318175148033095,-0.349160922073896,-0.2761577648059,-0.109943038352014,-0.221566302644524,0.256206425184693,0.526917912728033,0.491878837996707,0.17728288124999997,0.43192394316464694,0.38095238095238104
ENSMUSG00000045410,10.5576661912374,-0.366863650185016,0.204493202259515,-0.473481328933133,-0.199698137816169,0.943251747365043,-0.763228336856152,0.282857497480492,0.372669006685422,0.014227883875,-0.5746964555099783,-0.5952380952380953
ENSMUSG00000021033,73.6501996997676,0.158487548233753,-0.0537402512578851,0.177456209557519,0.0189361422178127,0.0737811269549766,0.0176008167690025,-0.590521619042255,0.198000026567071,3.8277247375,0.7702786570156286,0.3333333333333334
ENSMUSG00000096935,74.004666894596,0.345155969477506,0.281646914961869,0.209285023192083,0.150078930361342,0.329359435279331,-0.864925634720339,-0.345028260915666,-0.105572377636129,0.054145679749999995,0.5311049065033023,0.5952380952380953
ENSMUSG00000015312,15.1804773327234,0.0626098431607591,-0.231284779031341,0.0733421770451486,0.0416577284945987,-0.310367612569026,0.793461556469316,0.0722807919412105,-0.501699705510669,31.216747250000004,-0.8282911931745721,-0.730552019767088
ENSMUSG00000037725,1.29179178196276,-0.0061396139837306,0.0731510568056057,-0.0858724317457815,-0.0532107252212084,0.0833691915944863,-0.0407245405991219,-0.0984448886907128,0.127871951840461,0.012086969625,0.43717692306019723,0.07142857142857144
ENSMUSG00000015176,3.13781349560346,0.0492528787903179,-0.0384608030064921,-0.100061854552717,-0.0511834757840948,-0.0131372601455997,-0.126490158507767,0.0787754340190432,0.201305239187315,28.6607575,0.26465515135075773,0.2380952380952381
ENSMUSG00000038276,9.9945954098814,0.0219209524003858,0.0878708486362116,-0.0243560369736677,0.139116849324598,-0.0929097550357625,-0.197752874722822,0.133239759808887,-0.0671297434378264,0.06719014250000001,0.10913779637714603,-0.07142857142857144
ENSMUSG00000027742,5.63293354441955,-0.0111119340300476,0.0613632333357526,-0.0467355141217318,-0.0487188795649747,-0.0715021436995436,0.125240997512265,-0.0366523150776477,0.0281165556459229,0.029769441124999997,0.28397558218216457,0.6190476190476191
ENSMUSG00000020610,41.9401984680868,0.0147218574653518,-0.023770842536285,-0.0513173704291479,0.0385407036782262,-0.0510928494661407,0.300454789572449,-0.13723865586463,-0.0902976324198281,29.138206,-0.236624383941204,0.023809523809523815
ENSMUSG00000039515,24.1044164461957,-0.00181739632003,0.0844602757800406,0.0772037059957622,0.0840228486131469,0.100988256018972,-0.253296163311578,-0.206337002016545,0.114775475240238,98.28041625,0.17917135045596722,0.28571428571428575
