,lod,A_J.39,C57BL_6J.39,129S1_SvImJ.39,NOD_ShiLtJ.39,NZO_HlLtJ.39,CAST_EiJ.39,PWK_PhJ.39,WSB_EiJ.39,pearson_corr,spearman_corr
ENSMUSG00000062545,69.8647745364652,1.14382880461606,1.6599290862601,-0.888606587976235,-0.269358995668566,1.60604155197052,-0.934872990605126,-1.619174414644,-0.697786453952753,-0.5373979142225678,-0.523809523809524
ENSMUSG00000035215,69.7997898232997,-0.415744503007883,-0.550238023897633,-0.407891085273545,-0.86133301310459,-0.483939462974219,1.95280984585696,1.63246144674274,-0.866125204341829,0.9827596470267356,0.5389318178609666
ENSMUSG00000056116,69.7172552518154,-1.78632315865089,1.73260390738706,0.900601216413784,-1.56584287387459,1.44629945880683,-0.686794823656299,-0.816246893200465,0.775703166774572,0.8072548241723736,0.7857142857142858
ENSMUSG00000062683,69.6264002360895,1.32352500433002,-1.26777484353226,-1.23938690304636,1.39749037998276,-1.26218873368179,1.60542152476357,0.771965934375578,-1.32905236319152,0.6020506849416942,0.4523809523809524
ENSMUSG00000036523,69.5333751650595,-0.337045117919843,-1.67398802814461,1.98402107688923,-0.575096418044395,1.72268236140226,-0.122007792412113,-0.660728510840854,-0.337837570929671,0.1334750601485902,0.523809523809524
ENSMUSG00000003644,68.6843893985777,0.348830984766643,-1.74677394583007,1.15772970515818,0.399082733639708,-1.77447024925864,-0.69868746552101,1.11879068605229,1.1954975509929,-0.9296670784136484,-0.8571428571428572
ENSMUSG00000073471,68.4085430698548,0.236358422505631,-0.517579553551416,-0.770662371204967,0.163312407775549,0.889248158310466,-0.604080021256644,2.57468412861627,-1.97128117119489,0.13674417120227994,-0.2380952380952381
ENSMUSG00000090231,68.3453434339616,0.63229563959676,0.809368838906564,0.774034749531163,1.09924566312555,-1.79794357398739,1.12046551850816,-1.62363799211575,-1.01382884356507,0.833451724455691,0.6904761904761906
ENSMUSG00000027940,68.1166279266968,1.48766821677072,1.53720619123005,1.49282451955023,-1.20543259289728,-0.541512610139988,0.0575066355810811,-1.42971205825434,-1.39854830184047,0.1710990876593146,0.04761904761904763
ENSMUSG00000055027,68.1003615260488,-0.895410590959498,-0.945677938391575,-0.998845955593209,2.1455512614968,-1.65634407314117,1.77616717832997,1.29093163318713,-0.716371514928453,0.73533489114728,0.6666666666666669
ENSMUSG00000100932,67.5013169753327,-0.772336605552386,-0.372143435779112,-0.791791295596397,-1.06253526000839,-0.811307167673678,2.10195834022025,2.10460252730133,-0.396447102911616,-0.2612125354950929,-0.04761904761904763
ENSMUSG00000027895,67.3622363324516,-1.19521821690512,-0.857596463580703,-0.344627575293834,-1.13697110941606,1.20633016124472,1.41322804900141,1.4868114963639,-0.571956341414318,0.08015722597771369,-0.14285714285714288
ENSMUSG00000021792,67.0266169265403,-1.07178224119612,-1.43034935063381,-1.17030294787479,-0.160523678469386,1.54098864701824,1.52327601346866,1.4750147587588,-0.706321201071597,0.18266700342585615,-0.04761904761904763
ENSMUSG00000066705,66.9771277487801,-1.29698348156604,-0.918873526694046,1.65307411377593,-1.14774828001383,-1.0249064524197,0.759504971660708,-0.346495679463769,2.32242833472076,-0.734053659018595,-0.7380952380952381
ENSMUSG00000022195,66.9513251975204,0.0292298781601887,0.144183755082112,1.60268745888138,1.19124044797725,1.22435475219888,-1.30503466459365,-2.21224742742748,-0.674414200278692,-0.40948973925185295,-0.28571428571428575
ENSMUSG00000029464,66.5982839599261,-0.11102490023765,-0.0815417213629622,-0.0892463261094475,-0.188812186384087,-0.331286510508268,2.28639280299605,0.121087654252711,-1.60556881264635,0.08201868988101792,-0.07142857142857144
ENSMUSG00000023806,66.5231557658919,-0.377341670462545,1.90326298954835,-0.811564843271487,-0.117506412291575,0.639986769582135,-1.66576863430498,1.66717262388923,-1.23824082268913,0.5707553974019007,0.4047619047619048
ENSMUSG00000038528,66.3877303203965,-0.608468689569376,-0.678020324443745,-0.884040113833724,-0.899226143923026,-0.734647118583657,1.80019907223923,1.32378749955216,0.680415818562136,-0.5495745880259687,-0.19047619047619052
ENSMUSG00000096255,66.3516432224971,0.28218137738734,-1.17384403574426,1.86110757405192,0.0792365506986722,0.666000611495958,1.3952136775359,-1.57417683000016,-1.53571892542537,-0.01311929118948465,-0.11904761904761905
ENSMUSG00000025739,66.3277584874245,-0.460831851423622,-0.809610576467078,-0.791173142841151,-0.72768074762596,-0.457388772957171,1.34590028882308,2.47800540126341,-0.577220598771514,0.8551025566244816,0.5714285714285715
ENSMUSG00000097354,65.5014776283548,-0.78020728770546,-0.366556492369012,-0.539502002259143,1.20053525252916,2.88914007010712,-0.610304583098154,0.131003889770338,-1.92410884697484,-0.49930174690161333,-0.30952380952380953
ENSMUSG00000087129,65.2596492932557,-1.4065183516876,-1.17371648595457,0.443890374249328,-1.15830437727631,-1.53512558580226,1.59546928297559,0.919290080368923,2.31501506312691,0.24508033665727472,0.1666666666666667
ENSMUSG00000066364,65.2553463851748,-0.994271527393408,-0.701761159059713,-0.772576633405458,0.558211137036084,-0.987649965213931,2.45558151244176,-0.753154655056282,1.19562129065094,-0.5673059020438119,-0.6428571428571429
ENSMUSG00000072676,64.923081821694,-1.15717131903373,1.19578108500497,-1.05576119088951,-0.665364047436642,1.25816342404395,1.44730358590237,-0.155738009354561,-0.867213528236859,-0.2784019984176323,-0.523809523809524
ENSMUSG00000085379,64.9123617714868,0.323386934103862,-0.631492248426741,-1.53521158123207,0.0499979357007975,0.126274191521446,2.25586606240689,0.822173717105232,-1.41099501117942,0.07912431337614215,0.2380952380952381
ENSMUSG00000015889,64.8772070747511,-1.17732311876445,0.913334089042505,-0.493473038380178,-0.444490997138929,-0.767224127625368,1.97265414771687,0.728194826533511,-0.731671781383961,0.6020608246790852,0.30952380952380953
ENSMUSG00000086003,64.8186567630658,2.18201093367044,-0.351558394373291,-0.732581452457201,-0.665465391835038,-1.00249957484892,0.233761380115932,1.79431642594534,-1.45798392621726,0.1660651639455358,0.04761904761904763
ENSMUSG00000078584,64.753887545476,-1.72235272513453,1.48636968254553,1.05456003324241,0.0482777076973075,1.07937289467001,-2.00321243934626,-0.768088857287762,0.825073703613293,-0.19846743038323583,-0.07142857142857144
ENSMUSG00000073399,64.7149153915203,-0.830315433347678,-0.669618956881854,1.40230023477457,-0.332259954456834,-0.698934688689096,-0.490788958090109,2.60569519859467,-0.986077441903666,-0.5005716416093753,-0.5000000000000001
ENSMUSG00000053040,64.6801759894651,0.758508598491291,0.651445789216639,1.02244880244427,0.553898444952625,0.538785498262543,-2.36013456561992,-1.48462975076356,0.319677183016116,0.7536900445151082,0.6190476190476191
ENSMUSG00000069830,64.6304071535613,-0.768934440610874,-0.285273908748862,-1.00841786797433,1.29205587264794,-1.34596878190422,1.97120388133622,0.947892495382702,-0.802557250128585,-0.4056869737841438,-0.5952380952380953
ENSMUSG00000021639,64.5160332268081,-0.994768583144203,1.34954273679195,-1.00449622759939,1.41164372614199,-1.25469666814469,0.959369088837909,0.527371428828885,-0.993965501712458,-0.3722586176742916,-0.5714285714285715
ENSMUSG00000099032,64.0274307354877,1.49623610329204,0.704808415895876,1.40742511376466,-0.397788071195608,1.20310188020044,-2.04970383857573,-1.61063754559043,-0.753442057791248,0.9493224416116534,0.9523809523809524
ENSMUSG00000040187,63.8232114994835,1.4590655824086,-1.03522186563407,1.27649203472385,1.22253204490362,-1.16420859817262,-1.69997088320966,-1.1233348172892,1.06464650226948,-0.8796418437302083,-0.6190476190476191
ENSMUSG00000040189,63.7032229747818,-1.01993386794452,1.77769517418517,-0.834746100105278,1.829924243023,-1.17719188563253,-0.248064434799293,-0.376416709618063,0.0487335808915171,0.9159809220409035,0.9047619047619048
ENSMUSG00000097431,63.6359749077159,-0.293157395807085,1.3981564742817,-0.715577454926642,-0.535071822289489,-0.486459342321103,2.44069526548817,-0.396562682584484,-1.41202304184106,-0.44258265381388995,-0.14285714285714288
ENSMUSG00000002031,63.5080201153737,1.70333109615425,-0.350233436304084,0.779510582257274,1.42549058804828,-0.624173516439194,-2.23153096775989,-1.24595545712687,0.543561111170238,0.40444994907912024,0.5714285714285715
ENSMUSG00000051234,63.4871465007158,0.942569367958961,0.820647378630526,1.04060753421597,0.737698092860186,-1.30749243367069,-1.72971183664559,-1.14894007542551,0.644621972076154,0.7962668286106199,0.6190476190476191
ENSMUSG00000073402,62.9248907649423,0.251439011761597,-1.6515798338086,-0.16607718033485,-0.779570904866187,-1.0181034452352,-0.367168581031959,2.09363607420217,1.63742485931302,0.8235273343899095,0.8095238095238096
ENSMUSG00000085105,62.7402308128366,-0.896206395288158,-0.456293955569464,-1.10134269784857,-1.0151971499209,1.8058122056003,2.44907723831107,0.25222765721125,-1.03807690249553,0.17551929380437986,-0.3571428571428572
ENSMUSG00000038302,62.6947038271233,0.848619450313285,0.741837544539278,0.248361724147154,0.754271565013982,0.716026565999122,-2.12382721356411,-1.01378508188496,-0.171504554563755,0.7985674612951991,0.6190476190476191
ENSMUSG00000062822,62.5528050556368,1.07075828548653,0.975476282574215,-0.978560567085624,1.25347869669879,-1.20311924276999,-1.96070096638343,0.316801911435075,0.525865600044422,0.328269475238719,-0.023809523809523815
ENSMUSG00000042251,62.5073383986114,-1.16126946075253,-1.27650651126783,0.0105793296355327,-1.11910795514786,0.178043610426186,0.817686777633615,0.72882958245701,1.82174462701587,0.7825701812215459,0.6904761904761906
ENSMUSG00000044103,62.4728148415202,-0.240143191757966,-0.215646760519287,0.51378002956171,-0.0025772324100307,0.0888533364598875,-0.284794564432065,0.0304282447014271,0.110100138396324,-0.427207736727019,-0.2380952380952381
ENSMUSG00000058057,62.4574289777331,-0.547647152812922,-0.440798337209218,2.89003320597291,-0.984540439964806,-1.27597469342806,1.25657853672132,-0.719184072505762,-0.178467046773465,-0.4968116097168396,-0.7142857142857144
ENSMUSG00000045031,62.3801656136319,-0.843656447730903,1.83496916458726,-0.959634686532318,-0.724934837119087,-1.06117578931187,0.721668588780061,1.82821577753214,-0.795451770205277,-0.6795192529792772,-0.4047619047619048
ENSMUSG00000041258,62.371337769776,1.3028258150146,0.991962608769897,-0.742361044286294,1.22293728564474,1.13435187116008,-1.48516056073662,-1.63558171441658,-0.788974261149823,0.5849288202100646,0.4761904761904762
ENSMUSG00000031980,62.3552259271929,-1.05162230790369,1.24209882332139,1.5732216805506,0.934040892177585,-1.35824010077986,-1.10282641799153,-1.05257495591336,0.81590238653887,-0.3613476865185481,-0.28571428571428575
ENSMUSG00000004035,62.2688322639946,-0.754098329787784,-0.725673647776091,-0.759002874683019,-0.950579213823828,2.05384330343875,1.08200887009991,0.968798536506873,-0.915296643974815,-0.35587743428299573,-0.04761904761904763
ENSMUSG00000030423,62.1292666248702,-1.05111090294455,1.29178997821364,-1.20426764330378,-0.917247897501361,1.14946242584767,0.59838102685429,1.52551969792072,-1.39252668508663,-0.08003223564768736,-0.11904761904761905
ENSMUSG00000024503,61.7298665521018,-0.0431244855738667,1.47332559103892,-0.460756480368993,1.62202167141362,0.502650112875978,-1.76025105289572,-1.8924124156054,0.558547059115469,0.7159765939252206,0.4761904761904762
ENSMUSG00000053916,61.6637422094287,-1.44010862489467,-1.34756419123315,1.09336508727299,1.02373136176623,-1.46994061511851,0.969030291072847,0.450316838330396,0.721169852803857,-0.12239938275654506,0.04761904761904763
ENSMUSG00000041991,61.4023527389475,0.370857050188486,-0.813209204118635,-0.403112249335999,2.67913121091623,-0.644978182705889,-1.64177221354752,-1.13942673109714,1.59251031970047,-0.2077331025076581,-0.1666666666666667
ENSMUSG00000097316,61.2752790354326,-0.929631546693515,0.629490459480603,-0.988430645800439,-0.415632580344591,2.39595104338342,-1.2211601137599,-0.927604991267221,1.45701837500165,0.0883092092894063,-0.07142857142857144
ENSMUSG00000066000,61.2611197154461,-0.555730908157891,-0.45061794885058,-0.223045799501828,1.70244610011258,-1.41180405671072,-1.77399942366315,1.19066350470637,1.52208853206522,0.29649265001517255,0.09523809523809526
ENSMUSG00000027014,61.2111193970259,-0.708232170580237,-0.139348721714164,-0.497880441665382,-0.127377291144263,-1.01004853226087,0.120339536994529,0.14012447963215,2.22242314073824,-0.7564462641646886,-0.38095238095238104
ENSMUSG00000087177,61.1268246332249,0.735383972408317,0.978426311942732,0.926798547216077,0.88435292407441,0.529797351993755,-1.37421342692592,-1.82928921715579,-0.851256463553581,0.9762714513386567,0.7142857142857144
ENSMUSG00000006715,61.0698118200857,1.12094933676374,1.11140439328436,1.34287640051219,-1.53573217701972,1.14735520527123,-1.21823179025953,-1.3690709148224,-0.599550453729884,0.8264442654867903,0.7619047619047621
ENSMUSG00000029998,60.9133431913926,-1.13761139992356,1.19971191119505,-1.2207793265711,-1.08181390790801,1.38774608237342,0.0954198010340498,-0.605081842648173,1.36240868244833,-0.41192548702068954,-0.523809523809524
ENSMUSG00000091474,60.6748353838844,-0.394527587888163,-0.273453217792448,-0.464995412560387,-0.556768161217294,-0.43416218564587,-0.156403546303237,2.84522955601511,-0.564919444607712,0.5323484882357882,0.4523809523809524
ENSMUSG00000045973,60.6654086828837,-0.825773131734616,1.19781777267946,1.00119688916773,1.23364326833338,1.02234104381341,-1.39038744786548,-1.01993010097602,-1.21890829341786,0.3087280142179517,-0.14285714285714288
ENSMUSG00000030359,60.6056899247705,-0.847322142927452,-0.631054372045296,-0.890584911068963,-0.257297272941995,-0.71953487077849,2.65660149540435,1.32303846378325,-0.633846389425407,0.0920012236919093,0.5476190476190477
ENSMUSG00000029059,60.1594435434523,1.09971539892397,-0.73429033650859,1.50721966200296,1.8557338709657,-0.765823472276794,-1.84881608878803,-0.905881941527662,-0.207857092791544,-0.6942929061493018,-0.8095238095238096
ENSMUSG00000012405,59.9846184910766,-0.489692655577695,-1.66160329850779,1.8653284334048,-0.474458023974932,-0.708288189851793,0.508023537006871,1.25002989883289,-0.289339701332357,-0.22751374108166153,-0.4523809523809524
ENSMUSG00000062526,59.9514201105565,-0.261067847151326,-1.12093291027118,-0.469849807825798,-0.485362564608594,-0.429865910939883,1.44440024318246,-0.741776848753907,2.06445564636823,-0.6044807370879342,-0.4523809523809524
ENSMUSG00000099009,59.7150257621562,0.775155788405764,1.3746721207889,1.11152407494207,1.22018000330832,-0.761856358700632,-1.21166971342579,-1.48177546535642,-1.02623044996222,0.3924344108747075,0.30952380952380953
ENSMUSG00000046010,59.6900652260835,0.745103439411348,0.938100290360764,1.38670939018195,0.71894579855774,0.705604692362637,-1.5408508210433,-1.24402382101422,-1.70958896881692,0.8468747956068919,0.880952380952381
ENSMUSG00000016356,59.4318866072445,0.376591400450549,-0.13755394703967,1.99430962191991,1.51652819419557,-0.041228462022151,-1.93641920632679,-1.17218959590488,-0.600038005272545,0.6651638502522119,0.4761904761904762
ENSMUSG00000035505,59.3839993774349,-0.851056144280078,-1.00354008341382,1.01922471961759,1.23148776403367,1.22618571642684,-1.36625387673177,-1.07486760931696,0.818819513664529,0.7529247840380313,0.5714285714285715
ENSMUSG00000048440,59.3607875197454,1.14704713382577,0.672476068429894,0.727288222093892,-0.293004477686761,0.593801319011163,0.600631639840058,-1.2562006841783,-2.19203922133572,-0.01618217421175626,0.04761904761904763
ENSMUSG00000055313,59.2509228568068,1.02197761410288,0.0100679087328215,0.307666209257682,1.17304392226809,-0.173593855662526,-2.0647023808014,-1.46221015110199,1.18775073320445,0.6116779174390596,0.19047619047619052
ENSMUSG00000036641,59.163055786367,-0.595534958803751,-0.47062689339411,-0.369254131005731,-0.645907646164826,-0.0801146993941235,2.72458200125082,-1.41319322646149,0.850049553973206,-0.08956433795570856,0.0
ENSMUSG00000064224,59.140620046293,-0.429767902688977,-0.620412595238798,-0.465226640989896,-0.455201735286582,0.687153387244816,2.13749403670236,-0.640260362256472,-0.213778187486455,0.7153003468747512,0.38095238095238104
ENSMUSG00000095143,59.10047160609,0.466473710346485,1.59912308160454,0.234681566447967,-2.01393340923322,-1.53175619934659,-0.314895561937971,1.89191248703858,-0.331605674919803,0.11609970691784861,0.2142857142857143
ENSMUSG00000085154,59.0745678218612,0.290184673976552,1.37135391469431,-1.33956025274901,1.40410472677971,0.752538577304799,-1.68480084503032,-1.4561662012885,0.662345406312459,0.9508109562126537,0.7857142857142858
ENSMUSG00000020629,58.9696239144709,-0.431882872465588,-1.92397737874689,0.638610316115511,0.311395971400132,0.521555188747204,1.7445909459792,-1.94850707267767,1.0882149016481,-0.5193516005570886,-0.5000000000000001
ENSMUSG00000018845,58.8718685017898,-0.205476948910391,1.81357524764739,0.16853383147045,1.50373585889622,0.009842657767508,-0.613328273708856,-0.800745108341131,-1.87613726482118,0.5660348447483018,0.5000000000000001
ENSMUSG00000032577,58.451965199621,-0.437383811468842,0.766441351006203,-1.2013824121579,-0.665957285495492,-0.960147663916266,0.261143947554483,2.03782754935426,0.199458325123561,0.26458910684081133,0.3333333333333334
ENSMUSG00000029534,58.3755865590029,-0.662403440251535,-1.54545091165151,0.918379392234395,0.864929130238555,-0.779634855601811,1.710275364345,0.894825378526753,-1.40092005783985,0.6678490698608311,0.4285714285714286
ENSMUSG00000095388,58.3727860265031,1.01076566295998,1.66724113969998,0.75487340386559,-0.998236313349498,-1.43373244431235,0.396139743124561,-1.33761051476815,-0.0594406772201054,0.4480942004624385,0.4047619047619048
ENSMUSG00000038843,58.2831072293128,0.930088489585263,0.968395513699227,0.555072516044107,0.433518333524622,0.543606181177403,-1.3908836261974,-2.71947947205968,0.679682064226455,-0.3607160693273748,-0.023809523809523815
ENSMUSG00000108652,58.2235777864364,0.599199206751625,0.447281417870588,-0.241549028787348,0.75786084529811,1.12914668258539,-1.78560267308707,-1.74825996763309,0.841923517001788,0.6343122797734032,0.3571428571428572
ENSMUSG00000050627,58.0334953000845,0.769491715420225,-1.05310752075968,1.44108858399178,0.801358794884996,0.332319230987912,-0.0236707478426977,-1.77493546097058,-0.492544595711956,0.36308233343774227,0.30952380952380953
ENSMUSG00000100157,58.0021657116864,-0.688030686624639,-0.674699435665902,-0.507409855143795,-0.649621046315589,-0.511152223821538,0.954981657378086,2.4968978601949,-0.420966270001522,0.9064068966246777,0.523809523809524
ENSMUSG00000040125,57.8921992531469,-0.708324056501688,-0.65393442586535,-0.557987167660589,-0.534974411732946,-0.403188441041205,2.34693174357292,1.03908556122606,-0.527608801997199,0.6845151384530996,0.30952380952380953
ENSMUSG00000036552,57.8810676050431,1.05493310084662,-1.9084789310162,1.25339207263609,-1.80311631915359,1.08215982285808,-0.357818071357246,-0.486158586005257,1.16508691119151,-0.20062949748860356,0.07142857142857144
ENSMUSG00000034035,57.7822018076982,-1.31293364226258,-0.152366492210464,0.0184709685992648,-0.28504980527659,-1.3070556349156,1.65902899183165,1.76474230328589,-0.384836689051563,0.4215860625546923,0.3571428571428572
ENSMUSG00000033386,57.6578243538511,-0.395911122895227,-0.143542165292275,-1.09100544693466,-0.618446777513808,-0.163607895613932,1.72305994967287,1.39557480346081,-0.70612134488378,0.7230477035769285,0.4523809523809524
ENSMUSG00000073643,57.5981454507462,0.218130012349368,-2.1148161924984,-0.17930585577408,0.445110667336375,-0.128601296901542,0.572122536277401,1.10183937274799,0.0855207564628936,0.8220708588269958,0.5476190476190477
ENSMUSG00000078903,57.525029744176,-1.37286605326425,-1.01813169191416,-0.797329142147923,0.367448303673085,-1.23445613130648,1.49794480860285,2.0771234367626,0.480266469594282,-0.14360116070352277,-0.07142857142857144
ENSMUSG00000052914,57.5129371543733,0.294393115652271,0.332802636845703,0.882666133743693,0.876800772316635,0.701930300752102,-1.65438093545916,-2.3727394539144,0.938527430063161,0.8844394804301525,0.7857142857142858
ENSMUSG00000045464,57.4032265992513,0.33355392941425,2.20363950076647,0.138296728988525,0.0806748924812707,-0.227535932377496,0.128461155979447,-0.952552068119695,-1.70453820713278,0.32502664371630113,0.4523809523809524
ENSMUSG00000087165,57.3499063361228,-0.131560864557845,0.0523780473214164,-0.0241175401762151,-0.0460872936553348,0.0558877005050747,2.33426924388251,-2.26852559554345,0.0277563022238437,0.02651891787105205,0.30952380952380953
ENSMUSG00000039146,57.3027346036118,1.59305804838899,-0.880702321958275,1.8198330631324,-0.705347446273062,-0.884561775951791,0.501212890693741,-0.7574646015703,-0.686027856461701,0.943008513173029,0.7142857142857144
ENSMUSG00000021999,57.2093347469137,-0.720958818899381,-0.483116183970369,-0.847553294655139,1.50966368048788,2.27998561908233,0.843506004779145,-1.24654680734505,-1.33498019947942,-0.05367321754187811,0.14285714285714288
ENSMUSG00000028494,57.19786744423,-1.46919289584515,1.12684050933807,-1.31952317047131,0.9575863513195,-1.41999308198757,-0.0409092272636676,0.469991488158375,1.69520002675174,0.4693523204520287,0.4047619047619048
ENSMUSG00000097383,57.0961235340061,-1.23468784834978,-0.178182492445214,0.0810494684054852,-0.586122856842741,-0.633756474582298,2.35244051757845,0.379930584261837,-0.180670898025744,-0.05624425937752679,-0.3233590907165799
ENSMUSG00000085882,57.0799451567747,-0.563777657372805,1.83977220373241,-0.724250871511707,-1.17755441682472,0.0373850892896553,-0.498234504598116,2.03649650020816,-0.949836342922879,0.956942931814804,0.5952380952380953
ENSMUSG00000056234,56.9191229760736,0.85678035817938,0.950244494133537,-2.02890345008526,0.964174369654457,0.605111959781402,1.31714824755011,-0.983036389167006,-1.68151959004662,-0.29448548935322905,-0.1666666666666667
ENSMUSG00000038900,56.887659504021,-0.609190251377826,-0.693336384924873,-1.00222717083838,-0.692651401153581,-0.419541626433118,-0.647231280015554,2.616806914815,1.44737119992833,0.8391413713559944,0.6190476190476191
