"","A_J.39","C57BL_6J.39","129S1_SvImJ.39","NOD_ShiLtJ.39","NZO_HlLtJ.39","CAST_EiJ.39","PWK_PhJ.39","WSB_EiJ.39"
"ENSMUSG00000023909",-0.649201752632368,0.117202976360602,-0.682743314835081,0.330011092166047,-0.298201551175597,0.557965742028284,0.458010591939808,0.166956216148306
"ENSMUSG00000031378",-0.0131585201138937,0.223888339272328,0.0555614698788288,-0.305443425718769,0.0286768248383803,0.778082304101992,-0.792646355935106,0.0250393636762386
"ENSMUSG00000033214",-0.415194855363475,0.267505354808942,-0.316030966312903,0.156230164288918,0.469203438865266,-0.603933033174343,-0.12283314159154,0.565053038479135
"ENSMUSG00000040680",-0.400549565169365,0.230417918992664,-0.126142675396939,-0.404339827525584,-0.649150710835731,0.946584282838048,0.885021207726779,-0.481840630629872
"ENSMUSG00000047412",-0.376521096904325,0.351771245115588,-0.287466858165952,0.242945624821835,0.0221714595942568,0.619619839391142,-0.689762788743494,0.117242574890949
"ENSMUSG00000024107",0.769075270065159,-0.540217818275846,0.148559505867326,-0.524269189469801,0.644588737247725,-0.336622063879387,-0.402300385562424,0.241185944007249
"ENSMUSG00000058126",-0.749538840206765,-0.0137369139232473,-0.421722722877172,-0.628165156101371,0.48696780610591,0.396663834095309,1.07410740253928,-0.14457540963194
"ENSMUSG00000035984",0.617402671291401,0.034035847697907,-0.0740777289949501,0.288948032090931,0.243863451253823,-1.39910214705236,0.154787571304158,0.134142302409088
"ENSMUSG00000092500",-0.174009038560116,-0.80134857311242,-0.435093292013848,-0.0970012409128203,0.134028267954292,-0.968706285188994,2.30576334707279,0.0363668147611117
"ENSMUSG00000021609",-0.101794882627088,-0.124787984597871,-0.455811610146353,-0.504398991876997,-0.645226814221356,0.965328133674459,1.54752271861047,-0.680830568815267
"ENSMUSG00000031385",-0.0739173788344171,0.260453308422346,-0.165019784791601,0.34325984212399,-0.253810813935862,-0.36658516059614,0.164689665490325,0.0909303221213585
"ENSMUSG00000016763",0.0954619303239549,0.329864231987691,1.13683010392964,-0.506226774867161,-0.0929203631518052,-0.32425216069214,-1.59840207763352,0.959645110103331
"ENSMUSG00000089726",-0.26010498189093,0.0515192187701453,-0.822721968876482,0.144640020159788,0.269434515309987,1.45968396776016,-0.343090683914089,-0.499360087318575
"ENSMUSG00000021933",-0.577499662052506,-0.16975446282958,-0.886736260970496,0.21783026385303,-0.606399979366403,-0.0397897353422249,2.48214689359201,-0.419797056883826
"ENSMUSG00000049357",-0.181428376728298,1.093417184158,0.099913336735807,0.192024683534489,0.4335553037604,-0.900503563151016,-1.03186316983724,0.29488460152786
"ENSMUSG00000032355",-0.201498015529556,0.38157538246627,-0.00920169351883837,-0.78377050663416,-0.508832767029466,0.159431080348382,0.256299218819095,0.705997301078274
"ENSMUSG00000066878",-0.741853801211109,0.498369140595278,-0.307738108440549,0.287915748897783,-0.11089414281589,0.562879769003548,-0.292288078158795,0.103609472129733
"ENSMUSG00000043592",1.35795720273524,-0.67016276496803,-0.360585802274509,0.631117419167026,0.431534657872285,-0.174141852337061,-1.17550758820173,-0.0402112719932259
"ENSMUSG00000064061",0.419936625307125,-0.259945104335703,-0.297411598562729,-0.695132288169946,-0.0651282452145144,0.522236411097917,0.753908290564324,-0.378464090686474
"ENSMUSG00000047343",0.20105769676998,-0.0533433653127108,-0.480341301758197,-0.0130294565286042,0.392664546217508,-0.0472458423063962,0.174773462707995,-0.174535739789574
"ENSMUSG00000040560",-0.485514842454083,-0.430995563314751,-0.29919650272156,-0.157893018361103,0.205074863073414,0.803763572304182,0.540080204440095,-0.175318712966194
"ENSMUSG00000021640",0.268235060427839,1.18038290073142,0.865195226504927,0.240216734046418,0.259807535009586,-0.77320040625308,-0.682607191868447,-1.35802985859866
"ENSMUSG00000091844",0.838718988568603,0.824536115435017,-0.28928213770591,0.00432327297718055,0.92739927039554,-0.734604256294175,-0.723072937057854,-0.848018316318401
"ENSMUSG00000026483",-0.333932774875544,0.647016449738635,-0.846695674485609,-0.194200445259928,0.867146080088955,-0.564400900776811,-0.372476903324907,0.797544168895209
"ENSMUSG00000063975",-1.10179362442735,-0.199874182403662,-0.159418872248268,1.00565357298087,-0.373017161898118,-0.26572941753422,-0.11647386788231,1.21065355341305
"ENSMUSG00000040097",0.0256105735805612,0.880401808525938,-0.237443037413033,-0.930534457550963,0.886081168343264,0.518199595708608,0.108428317812778,-1.25074396900715
"ENSMUSG00000019792",0.170541684156517,0.0879283401567628,0.450809505811252,0.101151291012659,0.113056772556154,-0.456228100555388,-0.118979263231392,-0.348280229906566
"ENSMUSG00000021375",-0.465051878202442,-0.0853844366712623,0.172049721926449,-0.680555616046152,1.04347460564847,-1.4355394620511,0.378777348126067,1.07222971726997
"ENSMUSG00000031442",-0.122990897634108,-0.429485122480857,0.00958628736449285,-0.292522680617693,0.104861612748299,-0.0212948880421596,1.41428823211388,-0.662442543451851
"ENSMUSG00000086719",0.331982922906041,-0.174383445578977,-0.527392031205837,0.20178797469064,-0.161574937144889,-0.131567491181178,-0.195608030699439,0.656755038213639
"ENSMUSG00000041681",-0.478883858948219,-0.0902783368163451,-0.456123524635299,0.798553833056744,-0.363561127948279,-0.409010594659051,-0.212755278099593,1.21205888805004
"ENSMUSG00000040490",0.452541327347414,-0.0961711246492329,1.33090437956116,-0.303175403495125,-0.623396529651452,-0.57492112458367,0.434379249676201,-0.620160774205295
"ENSMUSG00000100486",0.270824406088967,-0.21030763344629,-0.660312462311632,-0.0790394051556362,-0.311837830641733,1.71053451203865,-0.179743253833119,-0.540118332739205
"ENSMUSG00000029864",-1.03682016804063,-0.73627640020264,-0.79881863271382,-1.13411883108095,-0.990063436585567,1.55403360656112,1.20190822981734,1.94015563224514
"ENSMUSG00000035184",0.689325780977533,0.988634091104382,0.125313679920475,1.00480669698178,0.425952721843244,-2.17502355478173,-0.999488774626492,-0.0595206414191871
"ENSMUSG00000023911",-0.376772089031456,-0.0855340867785818,-0.595986470314607,0.645430199909663,-1.0969890210188,0.0216521577216816,0.078263101212683,1.40993620829942
"ENSMUSG00000002007",0.100286572130493,0.14276021595705,0.0112239581282944,0.306848254176361,0.280641069087425,-0.434782383244427,-0.593893151547179,0.186915465311983
"ENSMUSG00000022112",-0.30085701996458,-0.669817577832587,-0.463880328450665,-0.342913458260109,-0.447280264470761,1.30773955909468,0.785005442375753,0.132003647508269
"ENSMUSG00000019699",0.215887246989138,-0.0463085453287984,0.372819407337191,0.597872442673939,0.180989945055848,-0.610093608911297,-0.418370833705619,-0.292796054110403
"ENSMUSG00000071506",-0.0415893306180129,0.688586719855488,-0.272281679047026,0.137523104879636,0.382925048895902,-0.803968935838552,-0.949007101921835,0.8578121737944
"ENSMUSG00000027956",-0.264919643863705,0.0205224131613781,-0.404847016863249,1.19020995222855,0.83912855406066,0.0325392779003756,-1.47072892679601,0.058095390172001
"ENSMUSG00000092268",0.461000669076753,-0.539551632007495,0.772482451840316,-0.331334480669689,-0.29511110047358,-0.191872358701044,0.519137911563987,-0.394751460629249
"ENSMUSG00000041671",-0.117668957740605,-0.245153745717405,-0.691076126694029,0.637168779768798,0.293472285955244,-0.117845200025444,-0.177514316906293,0.418617281359735
"ENSMUSG00000055170",0.0204223426070178,-0.31908278730025,0.166664898343733,-0.390422284790299,0.223472693963382,0.173212036306144,-0.167306213864722,0.293039314734994
"ENSMUSG00000039218",-0.101309668689272,0.0198862348581224,-0.0893915289238557,-0.232042373981421,-0.668003208060801,0.448650565451289,0.362985644582356,0.259224334763582
"ENSMUSG00000091155",-0.0540175479832873,-0.268250060138237,-0.210809593846539,0.561474693240512,-0.456807121009222,0.368570848460344,0.112808141806715,-0.0529693605302856
"ENSMUSG00000002010",0.389904978898172,0.103189638281557,0.148116398859745,0.230329719105308,0.0312726770169107,0.0450630587756927,-1.0575914287949,0.109714957857516
"ENSMUSG00000099170",0.471146871894769,0.555810319316238,0.0473859108060155,0.67243294889033,0.791721483391824,-1.43674256873823,-1.41710147110523,0.315346505544289
"ENSMUSG00000093497",-0.111646365195291,-0.0171056984025685,-0.0149210278023569,0.117689650073393,-0.442743037412452,1.0596613041095,-0.506121564802097,-0.0848132605681228
"ENSMUSG00000005360",-0.193986037772342,-0.0632338298817092,-0.380066899498023,-0.224478081395084,0.0174857526195337,0.297893898356734,1.0029221684969,-0.456536970926011
"ENSMUSG00000019791",0.414061000483394,0.0257827358569872,0.630364803233423,0.493430611221499,0.177918027455622,0.554796636867623,0.190943358018949,-2.4872971731375
"ENSMUSG00000035161",0.078396709662572,-0.409245461192768,0.0331430008392012,0.10203180438575,-0.0299169927683683,0.478257658581617,0.184432046339215,-0.437098765847219
"ENSMUSG00000031995",0.407572960334914,-0.0499298502132587,0.169424661834575,-0.0430729259101055,-0.00189936108713751,-0.400127913318719,0.0311472185845205,-0.11311479022479
"ENSMUSG00000028132",0.0747828383892388,0.0552963274339273,-0.118488511860559,-0.391893973284072,0.594133415415563,-0.158655668177489,0.251979001069843,-0.307153428986452
"ENSMUSG00000021610",-0.172920644094447,-0.287940203591231,0.110182034245297,-0.0681833253580663,-0.0380355955048604,0.694094567023174,0.21954349284883,-0.456740325568696
"ENSMUSG00000095753",0.506443652183815,-0.222059247112208,-0.266097009208959,1.17509480014993,-0.370481112610268,-0.60979661471713,-0.239076175349406,0.0259717066642278
"ENSMUSG00000047146",0.192312386625017,-0.0978000008204344,-0.142326599756474,0.153004682525904,0.149625683310548,-0.43227371704488,-0.025620461023812,0.203078026184132
"ENSMUSG00000094993",-0.380458444629857,-0.50668535814281,-0.386032921995809,0.520923177717517,-0.484918544735248,-0.649238360825026,0.554792961991191,1.33161749062004
"ENSMUSG00000076562",0.168629803424439,-0.23211830122616,-0.32925916989768,0.820876215746345,-0.195186174220034,-0.379397245683086,-0.182304777091178,0.328759648947355
"ENSMUSG00000051989",0.284024984104918,0.189429135915957,-0.144613452454366,0.259420703564391,-0.0361869124688601,-0.818528714903226,-0.222118984058313,0.488573240299499
"ENSMUSG00000041708",-0.0741091248419716,-0.131154877617992,0.258791160900005,0.0824568523520706,-0.03482684855885,0.201943000562081,-0.330673485271189,0.0275733224758455
"ENSMUSG00000029863",0.346683803055949,0.462234748799311,0.118158900920071,0.0114670515767397,0.0439324244945156,0.276077815832343,-1.74015369850529,0.48159895382636
"ENSMUSG00000023277",0.0930676178906785,-0.256715500723445,-0.502867426029209,-0.0311042405940973,0.0813011002565695,0.74363953552556,-0.1617228859629,0.034401799636843
"ENSMUSG00000033031",0.0413004513854484,-0.353883213949055,-0.10224381109005,0.617419291786805,0.644939245641299,-0.0393873888906725,-0.497660833208333,-0.310483741675443
"ENSMUSG00000055839",0.169603560686561,0.20809060194965,-0.251068340725195,-0.277991659324122,0.457358351275804,-0.541881675735437,0.161949542370847,0.0739396195018912
"ENSMUSG00000097892",0.263116435321671,0.212123858507601,0.282187327150008,-0.249909740360505,-0.00253150741214925,-0.66265175507547,-0.029924807758903,0.187590189627747
"ENSMUSG00000002014",0.60908042205462,-0.323586764499525,-0.13475421295845,-0.186938749512552,-0.276649963929456,0.104037240240547,0.059171852019323,0.149640176585493
"ENSMUSG00000063659",-0.064255713415216,-0.344706079460552,0.592222107964884,-0.08275565598986,0.610198841419518,-0.609294348697415,0.0760439246352423,-0.177453076456601
"ENSMUSG00000064120",0.735431906417355,-0.481370000700143,0.970337291125562,0.00816359789443721,-0.729181676075895,-0.104157895978874,0.109001635430747,-0.508224858113189
"ENSMUSG00000021611",-0.88639619168889,-0.666331588739429,-0.504073854645579,-0.244508366005536,-0.923198475258617,1.50180895853432,1.77174178966913,-0.049042271865396
"ENSMUSG00000040640",0.240796855654996,0.179436188729988,0.271049624114767,0.229031255428413,0.232581384522758,-0.473584965293762,-0.959745149836723,0.280434806679564
"ENSMUSG00000028630",-0.310705354908037,0.203398883007537,0.421256052465852,0.0910702361591899,0.284333042231975,-0.696500261271582,0.0215890498030504,-0.0144416474879846
"ENSMUSG00000102432",-0.261414257274231,-0.70170404302526,0.145994039608844,-0.174787352455156,0.0932298727032665,1.46276383460194,-0.0274577350951079,-0.536624359064291
"ENSMUSG00000026049",0.407051739302426,-0.316226065855071,-0.084649922561015,-0.141211410160209,-0.379235518145966,0.534670595591539,-0.211717853749366,0.191318435577662
"ENSMUSG00000076563",0.828687567625671,0.044427386143088,0.258374739476569,-0.542609241693803,-0.34545779863971,-0.69965494590313,0.555391847883462,-0.0991595548921468
"ENSMUSG00000002006",0.129301543666175,0.657693843971205,0.0876433744500066,-0.0603416566852058,-0.0655905350015013,0.101995619653439,-0.823906892102152,-0.026795297951967
"ENSMUSG00000076564",0.525505965305979,-0.330663091080547,-0.18536732418533,0.937096044714071,-0.249298577747196,-0.394899967462279,-0.256929636352,-0.0454434131926979
"ENSMUSG00000071253",0.693795502007752,-0.166988100466329,-0.0977855092178479,0.744861087422397,-0.485834992440401,0.0836387769232237,-0.621198677611486,-0.150488086617309
"ENSMUSG00000022441",0.144603268765342,0.109477886232767,-0.29055853021067,-0.239037770337277,-0.240116838132566,-0.227881866866557,-0.757452324090515,1.50096617463948
"ENSMUSG00000094094",-0.252718300881031,-0.400208439079009,-0.71064709516064,2.13716812921671,-0.74276935737134,-1.07472403604928,0.739249245365269,0.304649853959325
"ENSMUSG00000096422",0.67674100910213,-0.394745035826807,-0.0248402622016589,1.20565721411986,-0.0214967528767966,-1.09830145292729,-0.272413285305832,-0.0706014340836087
"ENSMUSG00000027955",-0.152756633442516,0.127616073749339,0.488232112566299,-0.0872252209685632,0.894947999476256,-1.28274794307956,0.46534177164335,-0.453408159944606
"ENSMUSG00000094433",0.975048261013852,-0.170820132621392,0.700159868849275,1.02857859081562,-0.0192147101537317,-0.68831204601816,-0.784510683855923,-1.04092914802954
"ENSMUSG00000085669",0.0638007639157713,0.648381918548161,-0.300697362494564,-0.107993108640179,0.0194098175584388,0.0965517060280693,-0.454596083688056,0.0351423487723588
"ENSMUSG00000031095",-0.531108900874494,-0.0821318155697878,-0.0234996584388487,0.198608197850183,-0.266116235456374,0.0554005911300638,0.853274923858467,-0.20442710249921
"ENSMUSG00000052942",0.0866491767987313,0.15709560431449,0.157239646321171,0.558915317604926,0.0758197636221375,-0.662287846482681,-0.767402428570577,0.393970766391803
"ENSMUSG00000095007",0.228873464790395,-0.647622596120592,-0.189023875658495,0.692215452931721,-0.532899311326558,-0.356850531988065,0.314399561144766,0.490907836226828
"ENSMUSG00000039887",-0.407001000925406,1.47491837483729,-0.319698631788196,0.996800940344931,1.46773190390522,-0.97292440315518,-1.69613640123656,-0.543690781982099
"ENSMUSG00000021639",-0.994768599349799,1.34954269734609,-1.00449627294286,1.41164366773909,-1.25469658751137,0.959369110555681,0.527371472163593,-0.99396548800042
"ENSMUSG00000045322",0.122513233770489,0.0108204528500988,-0.419229697664149,0.40374248168145,-0.374374440491997,0.817330062448472,-0.149099224089024,-0.411702868505339
"ENSMUSG00000086130",0.998565959950367,1.00173921737414,-0.316324604116239,-0.708416893009373,-0.474555305838836,-0.541255489030923,-0.819696428795592,0.85994354346646
"ENSMUSG00000020048",-0.412159003695266,-0.738912984623651,0.308875746262856,-0.595865668198725,0.405395800039903,0.455502415193306,0.374327783283422,0.202835911738155
"ENSMUSG00000062518",-0.463406989425262,-0.368999852769557,1.01331323783851,0.686024135873284,-0.142416232577091,-0.288979757431567,0.311740579781489,-0.747275121289806
"ENSMUSG00000076569",0.326103099779426,0.0228631574362558,-0.0926287805894092,0.474904356046025,-0.761474434551223,-0.601651431075869,0.269381598044603,0.362502434910192
"ENSMUSG00000032786",0.0167763947848168,0.865997330045168,-0.354066935563283,0.0109705649883293,-0.0129258689391775,-0.425399629752321,-0.0890412609648105,-0.0123105945987222
"ENSMUSG00000078495",0.525925994818721,0.726326645121951,-0.987836500555274,1.3091695688543,-0.675299452339868,-1.78023264237625,0.311509762477221,0.570436623999199
"ENSMUSG00000076570",-0.0407410994642314,-0.523454104119453,0.0362891297085547,0.874690543287965,-0.323543580344221,-0.215162491917079,0.855531027534463,-0.663609424685998
"ENSMUSG00000037400",-0.240073672762312,0.518337724281494,-0.0754242380372296,0.947631335528354,-0.259096531118103,-0.432679124743252,-0.862167990128646,0.403472496979694
"ENSMUSG00000076571",-0.100836926378407,-0.497368069677549,-0.198934603449082,0.783568844558011,-0.855272855980929,0.561024755688616,-0.742129048255184,1.04994790349452
"ENSMUSG00000093594",-0.885005320551828,-0.749754950324943,-0.329511176994156,1.91271714530189,-0.635665657779928,-1.07292849129418,0.813391026238749,0.946757425404396
"ENSMUSG00000059423",-0.449832626919826,-0.772059014490594,0.647773841953288,-0.231511273723124,-0.29579345662756,-0.317417224918243,1.12271745230914,0.296122302416919
"ENSMUSG00000022952",-0.115651646271092,0.324389373611558,-0.336034075450081,-0.538377165896807,0.688598258314266,-0.192325400864065,0.0801091232971537,0.0892915332590673
"ENSMUSG00000028517",-0.730969104765324,0.456534753592051,-0.504638711595846,-0.0770104190219884,-0.104136041951601,0.447778632780181,0.581477196884435,-0.0690363059219069
"ENSMUSG00000024114",0.536938867271101,-1.12103263081241,0.889910448058073,-0.380490933247352,1.34710297936438,0.0127329646817491,-1.91277630824061,0.62761461292506
"ENSMUSG00000076576",0.262307433330205,-0.263804200351838,-0.292310890095717,1.34818841713786,-0.587635878103881,-0.10887319527462,-0.804536725487639,0.446665038845628
"ENSMUSG00000029022",1.48616476358731,1.6126173103755,-0.986507220662377,-0.425719225292343,-0.207702589525423,-0.227786279843839,-1.10617949643572,-0.144887262203101
"ENSMUSG00000076577",0.328088275110448,0.41629181926702,0.0929083329844857,-0.341093353467228,-0.374811887604115,-1.16177168519195,-0.0365683769883002,1.07695687588964
"ENSMUSG00000045991",0.0639201018960603,0.104879427130954,0.326930782257963,0.377750937435701,-0.0400798265251485,0.334205024281374,-0.882909524290234,-0.284696922186669
"ENSMUSG00000094356",0.54642695841277,-0.139542962919201,-0.00765623220261619,0.792880153862102,-0.500340610416786,-0.852198546994232,0.946345242674002,-0.78591400241604
"ENSMUSG00000032965",-0.875571526652746,-0.87573126593352,0.69603930108937,-0.630033470625339,-0.769990475241888,1.36553680122626,1.32837520921561,-0.238624573077747
"ENSMUSG00000018865",-0.332000052620595,0.0682059100680055,0.696258379734448,-0.0580093894056834,0.0997324559407196,-0.970021206045156,-0.340381304501347,0.836215206829608
"ENSMUSG00000043019",-0.0920861589490427,0.152261765637313,0.453699817533373,0.37197385971393,-0.0700164059149185,-0.987609038597325,0.37269011589666,-0.20091395531999
"ENSMUSG00000003778",0.377306742962424,0.372402721971084,-0.110405531370602,0.154852967114592,0.484400953329707,-0.996218525152248,-0.504005224951361,0.221665896096403
"ENSMUSG00000030243",0.592316876380363,0.60122852817078,0.808704459709826,-0.245165929721942,0.68628590571664,-1.46537905298005,-0.670023683297071,-0.307967103978543
"ENSMUSG00000097592",0.0895172824230172,0.195702248553422,0.118953022196422,0.18104871598247,-0.198318281694406,0.00243266674622646,0.199177410180247,-0.5885130643874
"ENSMUSG00000089952",-0.324317982494488,0.242616054243101,0.662311192712704,0.596424651210074,0.607651475569965,-0.0497886651058367,-1.69076152598863,-0.0441352001468936
"ENSMUSG00000032352",0.156835728083592,1.00888981722448,-0.0852644789603561,0.219146420370426,0.204169234145301,-0.671783023469736,-1.63750006296277,0.805506365569057
"ENSMUSG00000040260",0.115766747695817,-0.0151862043555521,0.157342384289681,0.529587241649371,0.0259712244169764,-0.503617941584379,0.131541187473223,-0.441404639585136
"ENSMUSG00000056917",0.338260500950886,-0.765762943957789,0.475624570114471,-0.0694537460804585,0.270938361263146,0.235205255937414,-0.22783710184256,-0.256974896385109
"ENSMUSG00000084899",0.533792639128089,-0.780448395677924,-0.52338362606471,0.205871384081318,0.729557247459806,-0.450668582967564,0.101345701393473,0.183933632647512
"ENSMUSG00000035472",-0.138803864224239,-0.0918488142656255,0.406688103539168,-0.21915479004616,0.365558066153587,-0.140243521736206,-0.238106492176441,0.0559113127559158
"ENSMUSG00000020114",0.109966910178858,-0.218988407697866,-0.968752273415354,0.070541424616299,-0.410452745897442,-0.524078622128335,1.98394837972043,-0.0421846653765922
"ENSMUSG00000016756",1.11548646660672,0.318153013842714,0.479889850194402,-0.207303727295902,0.520715196312387,-2.09523251994399,0.14211631347047,-0.273824593186795
"ENSMUSG00000070583",1.15691086499169,0.411967545433849,0.21936375273281,-1.40317295121312,-0.0512522746481758,0.203290559356975,-0.811210793080173,0.274103296426135
"ENSMUSG00000079104",-0.0688274392383608,-0.224167375502987,-0.0537199626327467,-0.351928268148088,0.244020767187745,0.264955214707737,0.671383025058663,-0.481715961431962
"ENSMUSG00000087066",-0.052991088522244,0.207307381793716,0.590446845026897,0.524516172886127,0.232243554810395,-0.888661890880969,-0.718023102089059,0.105162126975136
"ENSMUSG00000029020",0.576414219605836,0.368433223910254,-1.17145493993603,-0.902235377234652,0.42329325385263,1.27066330460051,-1.26555545455049,0.700441769751943
"ENSMUSG00000058571",0.399605348623167,-0.0698414344881373,-0.495236257873467,-0.0173279331186881,-0.552140997862456,-0.395506088889022,0.317064776897679,0.813382586710925
"ENSMUSG00000021253",-0.464321838381622,-0.312329380701015,-0.16391363408346,-0.11987429817507,-0.414138040235242,0.643488765417597,1.26211601274573,-0.431027586586913
"ENSMUSG00000041653",-0.34794753184411,-0.174658252407999,-0.20378189566377,-0.123076083749606,-0.404707813137868,2.06854093418602,-0.81244820254754,-0.00192115483512961
"ENSMUSG00000027708",-1.02896912898171,0.500261333323093,0.0776566690560123,0.530616943484301,0.184696684822998,0.437265879960646,-1.42264583296081,0.721117451295467
"ENSMUSG00000044937",-0.532382716323595,-0.700184927365886,0.418305892892052,0.278501007372673,0.209648197522298,0.76505962520401,0.238540603523274,-0.677487682824827
"ENSMUSG00000022437",0.0455925997646476,-0.146055034635884,0.537447079002724,-0.138638792481432,-0.0280533748132891,0.20825517591768,-0.62645868560823,0.147911032853784
"ENSMUSG00000023999",0.802591873612554,-0.23425604354014,-0.126495458613858,0.192015902498186,0.511351084947654,-0.488102866053596,-0.386194274911928,-0.270910217938873
"ENSMUSG00000014547",0.558714530875331,-0.116711568468504,-0.444412308077374,0.105846684926112,0.192279879140579,-0.789909361514921,0.243761532268957,0.25043061084982
"ENSMUSG00000052632",-0.494929374944385,-0.459528966446908,-1.11412075777096,-1.1077394665914,-1.03445541900081,1.20813312744871,1.9166588102217,1.08598204708405
"ENSMUSG00000015962",0.439622363225459,-0.101075800937382,0.179943231926787,-0.245772232257078,0.0301292961399787,-1.02337571074929,0.280153302229319,0.440375550422204
"ENSMUSG00000022438",-0.296458069966563,-0.0108931652083326,-0.625219810670037,0.234775187372964,-0.290729717392918,0.404301693437013,0.341170835271693,0.24305304715618
"ENSMUSG00000032666",-0.361165698655489,-0.255411948004934,-0.191187846452816,-0.541915278441944,0.0028398410517752,-0.649210948238021,0.846276107026012,1.14977577171542
"ENSMUSG00000022439",-0.100281448989102,0.0785916800899761,-0.382054912069339,0.228094700132686,0.119835450864333,0.906588271163932,-0.591306535173967,-0.259467206018519
"ENSMUSG00000025525",-0.869206016094018,-0.281310363187373,0.357944730519607,0.0784277538170814,0.466454659525724,0.406350220387489,-0.580890388533436,0.422229403564926
"ENSMUSG00000036875",0.782320332322184,0.594615120470739,0.325489363604276,0.917501338080938,0.914785764654706,-2.14751020619362,-0.696809566674357,-0.690392146264867
"ENSMUSG00000015961",-0.307483511876689,0.117853809938578,0.014363399045812,-0.192861611731486,-0.434260612475831,0.803157564865661,-0.0307488358025435,0.0299797980364989
"ENSMUSG00000021994",-0.451338592795285,0.151397283893661,-0.169948480649112,-0.667786107569201,0.380177012160749,-0.515910521028003,0.606016214252999,0.667393191734191
"ENSMUSG00000022948",0.238824718443621,0.451333820121682,0.332506541756536,0.256660246946187,0.243600653581189,-0.972803218430084,-0.329013132495747,-0.221109629923385
"ENSMUSG00000099094",-0.0156475797742905,1.2541911809058,-0.749989583584649,0.397333396684302,-0.28897580576182,-0.651487341183411,-0.20084942269083,0.255425155404903
"ENSMUSG00000076580",1.18348542994324,0.462886997718893,0.672791049962679,-0.295445562315638,-0.172463774272844,-0.652170052833426,-0.566592341975485,-0.632491746227418
"ENSMUSG00000044938",-0.703878453393047,-0.174771369226875,-0.641734570879062,-0.254124684293684,-1.0525097053636,2.42746309837097,0.920027374848472,-0.520471690063177
"ENSMUSG00000094930",0.545364815016056,0.147888086766915,0.226804893348313,-0.139921300857907,-0.0710233816138821,-1.23428182074924,0.248649948294098,0.276518759795644
"ENSMUSG00000032350",-0.304125868567354,0.201662731407939,0.0486175866297703,-0.2742911062632,0.143959863794841,0.686715570427069,-0.125709238573941,-0.376829538855123
"ENSMUSG00000085655",0.673145411534487,0.59861398624702,0.441246509123548,0.389565160270636,0.638039375743375,-1.55343945699191,-1.35564896320992,0.168477977282765
"ENSMUSG00000039316",-0.100690491190979,0.241434079725874,0.139618563647032,0.0440495474282415,0.550654874096043,0.115693251093396,-0.854811115099156,-0.135948709700452
"ENSMUSG00000030245",0.191858704442347,-0.0975755843196877,-0.221524896909548,0.099021794298023,-0.196412123173409,-0.510678877995813,0.245222048845668,0.49008893481242
"ENSMUSG00000000355",-0.08439023848417,-0.0830954814525369,0.0709546294470403,0.159116423024254,-0.212450111028994,0.309224551218806,0.251980521775253,-0.411340294499652
"ENSMUSG00000102483",0.411906823639099,-0.997106530895384,-1.25085369574135,-1.02784093459918,0.355508917126312,-0.131210662186494,2.32516327872981,0.314432803927184
"ENSMUSG00000062760",-0.141179759751029,-0.0957399905608264,-0.165515019164142,-0.328563683391063,0.148863919839892,0.494760244665066,1.09763955623842,-1.01026526787632
"ENSMUSG00000033981",0.242608404966721,-0.423693675822856,0.111615158995426,-0.561286475784374,-0.150260578763301,-0.32989716360157,1.20408817208486,-0.0931738420749067
"ENSMUSG00000097002",0.10299947860794,0.354641910672755,-0.162877650699065,-0.607669827557589,0.581315880473529,-0.211858197186724,-0.211711052963249,0.155159458652403
"ENSMUSG00000076583",0.46802832225496,-0.377156580965168,0.383301004424377,0.941017809683954,-0.413029788141795,-0.525466129628361,-0.619567115589198,0.142872477961232
"ENSMUSG00000014980",-0.239770922452284,-0.721098744172856,-0.0238729403662139,-0.495952451457307,-0.229256786560816,2.52415036827572,-0.280358809927433,-0.533839713338808
"ENSMUSG00000054763",-0.025513378814028,0.621419231079528,0.476599662445325,0.61558363223468,-0.203369933699903,-1.06605841980349,-0.793614734329633,0.374953940887517
"ENSMUSG00000095630",0.836683546410331,-0.00506470876778614,0.0149649305396807,0.229559983105794,0.0150923694372613,-0.885216009509875,0.279075894530378,-0.485096005745785
"ENSMUSG00000055745",-0.0865083180015696,-0.307861113928039,-0.124858752155611,-0.341681420168729,0.173906893933139,0.683042140589787,0.181455673672431,-0.177495103941409
"ENSMUSG00000071112",0.921343922681217,1.25054211085943,0.613601173705285,-0.908179339512003,0.801510015091374,-0.980827720343395,-0.781652837033628,-0.916337325448277
"ENSMUSG00000026235",-0.0845844435918869,-0.791485718463425,-0.80710141334666,0.125239980791145,-0.665244729753549,2.31609966482609,0.559451725183987,-0.652375065645704
"ENSMUSG00000021939",-0.547103666206568,0.296873365649271,-0.350372400520947,-0.886146675193369,-0.428695432288957,-0.103334962773247,2.60373480588468,-0.584955034550865
"ENSMUSG00000036106",-0.127171156620935,-0.455255952220256,0.401190400097598,-0.552411089315848,0.251993627129673,0.697290059124373,-0.473684794401283,0.258048906206677
"ENSMUSG00000048970",0.00440080100563386,0.189584176826207,0.108115783078756,0.71637693718745,0.0122835400351638,0.0319861984166549,-1.10039788068209,0.0376504441322258
"ENSMUSG00000085635",-0.372728533594262,0.174222179174355,0.198516567622504,-0.26011593257926,-0.0429017684756223,0.177165413839373,0.273709522911077,-0.147867448898166
